symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date,trailing_3m_return,trailing_6m_return,trailing_12m_return,realized_vol_3m,drawdown_12m,relative_6m_vs_spy,log_market_cap,growth_x_trailing_6m,growth_x_fcf_margin
ETN,2023-12-31,,23196000000.0,8434000000.0,3885000000.0,3218000000.0,4904000000.0,754000000.0,3795000000.0,3624000000.0,-757000000.0,2867000000.0,38432000000.0,9802000000.0,19036000000.0,488000000.0,11675000000.0,7747000000.0,20752000000.0,,0.1177717810331533,,0.3635971719261942,0.1674857734092084,0.138730815657872,0.2114157613381617,0.1562338334195551,0.1235988963614416,0.0326349370581134,0.0325056044145542,0.1636057941024314,0.2550478767693588,0.5149191006513973,0.0126977518734388,1.5070349812830772,0.6035595337218984,2024-03-30,155102560256.0,large_cap,2024-04-01,303.4672241210937,90,0.0040832605424729,2024-07-01,0.0689672198772044,2024-09-30,-0.0786148330040564,2025-04-02,0.3001331314189821,0.4580677050449018,0.891822842361176,0.22800423331954867,-0.014372265280604646,0.23080663990160932,25.767352414123547,0.05394744945690723,0.014556462158219109
EXC,2023-12-31,,21727000000.0,8927000000.0,4013000000.0,2328000000.0,7937000000.0,,,4703000000.0,-7408000000.0,-2705000000.0,101856000000.0,44008000000.0,25755000000.0,445000000.0,8087000000.0,9901000000.0,19078000000.0,,0.1388510326029981,,0.4108712661665209,0.1847010631932618,0.107147788465964,0.3653058406590878,0.2164587840014728,-0.1244994707046532,0.340958254706126,0.0,0.0,0.4320609487904492,1.708716754028344,0.0043689129751806,0.8167861832138168,0.2133109487904492,2024-03-30,44386770944.0,mid_cap,2024-04-01,34.56012725830078,90,-0.0626925967992423,2024-07-01,0.1113492344694599,2024-09-30,0.284431324112308,2025-04-02,0.04962254757879325,0.002676095494774433,-0.06076627980703875,0.18145575851160253,-0.11374768648043732,-0.22458496964851804,24.51620731027645,0.00037157862279366116,-0.01728688006586781
FCX,2023-12-31,,22855000000.0,7160000000.0,6225000000.0,1848000000.0,8589000000.0,,479000000.0,5279000000.0,-4824000000.0,455000000.0,52506000000.0,9853000000.0,16693000000.0,4758000000.0,14065000000.0,5815000000.0,22780000000.0,,0.0032923617208078,,0.313279369940932,0.2723692846204331,0.0808575803981623,0.3758039816232771,0.2309779041785167,0.0199081163859111,0.2110697877926055,0.0,0.0209582148326405,0.1876547442197082,0.590247409093632,0.0906182150611358,2.4187446259673258,0.4352835866377176,2024-03-30,90580639744.0,large_cap,2024-04-01,45.98703002929688,90,0.0258510335436321,2024-07-01,0.0609527454653684,2024-09-30,-0.1825287526801658,2025-04-02,0.10419636247594033,0.277662113801906,0.21822333098181712,0.3503735343100679,0.0,0.0504010486586135,25.229506337800697,0.0009141641147999743,6.554472032236024e-05
GD,2023-12-31,,42272000000.0,6672000000.0,4245000000.0,3315000000.0,5246000000.0,,2427000000.0,4710000000.0,-904000000.0,3806000000.0,54810000000.0,11083000000.0,21299000000.0,1913000000.0,23615000000.0,16432000000.0,39407000000.0,,0.0727028192960641,,0.1578349735049205,0.1004210825132475,0.078420704012112,0.1241010598031794,0.1114212717638152,0.0900359576078728,0.0213853141559424,0.0,0.0574138909916729,0.2022076263455574,0.5203530682191653,0.0349023900748038,1.437134858812074,0.7712461229702609,2024-03-30,90458890240.0,large_cap,2024-04-01,279.0680236816406,90,-0.0077643383712243,2024-07-01,0.046846733353739,2024-09-30,-0.034062766246075,2025-04-02,0.13542145152277385,0.3259247143958912,0.3157432340560844,0.15701065184670498,0.0,0.09866364925259874,25.228161332957114,0.023695645614845783,0.006545867956113264
GE,2023-12-31,,35348000000.0,9523000000.0,4717000000.0,9482000000.0,12649000000.0,1011000000.0,3795000000.0,5189000000.0,-862000000.0,4327000000.0,173300000000.0,20525000000.0,27403000000.0,15204000000.0,42556000000.0,32102000000.0,29139000000.0,,0.2130821236144,,0.269407038587756,0.1334446078986081,0.2682471426954849,0.3578420278375014,0.1467975557315831,0.1224114518501753,0.0243861038814077,0.0286013352947832,0.1073610953943646,0.1184362377380265,0.7490055833302923,0.0877322562031159,1.3256494922434738,0.2039699942296595,2024-03-30,294150897664.0,large_cap,2024-04-01,138.04588317871094,90,0.1379089695727025,2024-07-01,0.354145225337751,2024-09-30,0.4395082334150364,2025-04-02,0.3665835818300547,0.5619560568990662,0.8682356556209117,0.20594029998669452,-0.02642655737189792,0.3346949917557738,26.40735872997413,0.11974278998202763,0.026083692114957223
GILD,2023-12-31,,27116000000.0,20618000000.0,8838000000.0,5665000000.0,10496000000.0,5718000000.0,6062000000.0,8006000000.0,-585000000.0,7421000000.0,62125000000.0,24987000000.0,22833000000.0,6085000000.0,16085000000.0,11280000000.0,27281000000.0,,-0.0060481653898317,,0.7603628853813247,0.3259330284702758,0.208917244431332,0.3870777400796578,0.2952500368785957,0.2736760584156955,0.0215739784629001,0.2108718100014751,0.2235580469095736,0.40220523138833,1.094337143607936,0.0979476861167002,1.4259751773049645,0.4364748490945674,2024-03-30,160882638848.0,large_cap,2024-04-01,68.42356872558594,90,-0.0466280883108206,2024-07-01,0.175374821010716,2024-09-30,0.5929011528682775,2025-04-02,-0.09259891056177161,-0.014887713574876837,-0.0681613565150424,0.27365864387367195,-0.156529625344478,-0.2421487787181693,25.803940984862066,9.004335397729766e-05,-0.001655238064535368
GOOGL,2023-12-31,,307394000000.0,174062000000.0,84293000000.0,73795000000.0,97971000000.0,45427000000.0,44342000000.0,101746000000.0,-32251000000.0,69495000000.0,402392000000.0,27121000000.0,283379000000.0,24048000000.0,171530000000.0,81814000000.0,282836000000.0,,0.0868277022726951,,0.566250479840205,0.2742181044522664,0.2400664944663851,0.318714743944254,0.3309954000403391,0.2260779325556126,0.1049174674847264,0.1477810237024795,0.144251351685459,0.0673994512813376,0.0957057509554342,0.0597626195351796,2.096584936563424,0.7639167776695361,2024-03-30,4807165739008.0,large_cap,2024-04-01,154.2154083251953,90,0.1782109838254197,2024-07-01,0.0692693660151457,2024-09-30,0.0147970729403112,2025-04-02,0.10882117931767743,0.17519438976091828,0.5335829858364514,0.2818420151661302,0.0,-0.052066675382374195,29.201128782924588,0.015211726314007515,0.01962982741836517
GS,2023-12-31,,46254000000.0,,,8516000000.0,,,16128000000.0,-12587000000.0,-2316000000.0,-14903000000.0,1641594000000.0,333248000000.0,116905000000.0,241577000000.0,,,47365000000.0,,-0.0234561384988916,,,,0.1841138063735028,,-0.2721278159726726,-0.3221991611536299,0.0500713451809573,0.0,0.3486833571150603,0.2030026912866397,2.8505880843419877,0.1471600164230619,,0.0281762725740956,2024-03-30,279805689856.0,large_cap,2024-04-01,396.3732299804688,90,0.1280644558765626,2024-07-01,0.2117070533473131,2024-09-30,0.3917967151813954,2025-04-02,0.07771640628519982,0.2910823052160252,0.33008396153349495,0.18641653503017638,-0.010007353853593082,0.06382124007273271,26.35736123441063,-0.006827666865723723,0.007557548148246237
HCA,2023-12-31,,64968000000.0,25579000000.0,9627000000.0,5242000000.0,12721000000.0,,29487000000.0,9431000000.0,-4744000000.0,4687000000.0,56211000000.0,41859000000.0,-1774000000.0,935000000.0,14927000000.0,12655000000.0,60233000000.0,,0.0786113924260787,,0.3937169067848787,0.148180642777983,0.0806858761236301,0.1958040881664819,0.1451637729343677,0.0721432089644132,0.0730205639699544,0.0,0.453869597340229,0.7446763089075092,23.595828635851184,0.0166337549589937,1.1795337811141842,1.155788013022362,2024-03-30,93838237696.0,large_cap,2024-04-01,325.2968139648437,90,-0.0435574444387947,2024-07-01,0.2356503591315248,2024-09-30,0.0596847305354955,2025-04-02,0.2229673565242951,0.32273925100924195,0.2939355620617896,0.19981501170919364,-0.01025389799845089,0.09547818586594947,25.26483826123464,0.025370981912386237,0.005671278110778086
HON,2023-12-31,,33009000000.0,12372000000.0,6110000000.0,5658000000.0,7944000000.0,1375000000.0,4887000000.0,5340000000.0,-741000000.0,4599000000.0,61525000000.0,21536000000.0,15856000000.0,7925000000.0,23502000000.0,18539000000.0,35466000000.0,,-0.0692776180003383,,0.3748068708534036,0.1851010330515919,0.1714077978733073,0.2406616377351631,0.1617740616195583,0.1393256384622375,0.0224484231573207,0.0416553061286315,0.14805053167318,0.3500365704997968,1.358224016145308,0.1288094270621698,1.2677059172555154,0.5365136123527021,2024-03-30,135120191488.0,large_cap,2024-04-01,181.5309295654297,90,0.0497840976039714,2024-07-01,0.0343125565330071,2024-09-30,0.0918797482787614,2025-04-02,-0.028922204062462376,0.09195425192464923,0.09224919505363105,0.15979532029736868,-0.03142264023874752,-0.13530681321864324,25.629430526614875,-0.0063703715383427225,-0.00965214835904013
IBM,2023-12-31,,61860000000.0,34300000000.0,9382000000.0,7502000000.0,14693000000.0,6775000000.0,19003000000.0,13931000000.0,-1810000000.0,12121000000.0,135241000000.0,59935000000.0,22533000000.0,13068000000.0,32908000000.0,34122000000.0,60530000000.0,,0.0219725755823558,,0.5544778532169414,0.1516650501131587,0.1212738441642418,0.237520206918849,0.2252020691884901,0.195942450695118,0.0292596184933721,0.1095215001616553,0.3071936631102489,0.4431718191968412,2.6598766253938666,0.0966275020149215,0.9644217806693628,0.4574056683993759,2024-03-30,206116847616.0,large_cap,2024-04-01,177.88992309570312,90,-0.0684392453925539,2024-07-01,0.1864692764591153,2024-09-30,0.3611477901294144,2025-04-02,0.16983624974713174,0.36836551016010244,0.5313753301636224,0.27358047414100467,-0.04019599828196474,0.14110444501680997,26.051709066363614,0.008093939013925903,0.004305360307690505
ICE,2023-12-31,,9903000000.0,5659000000.0,3963000000.0,2368000000.0,4917000000.0,,481000000.0,3542000000.0,-489000000.0,3053000000.0,136084000000.0,22912000000.0,25717000000.0,899000000.0,84973000000.0,84626000000.0,9636000000.0,,0.0277085927770859,,0.5714429970715945,0.4001817631020902,0.2391194587498737,0.4965162072099364,0.357669393113198,0.3082904170453397,0.0493789760678582,0.0,0.0485711400585681,0.16836659710179,0.890928179803243,0.0066062138091178,1.0041003946777587,0.0727712295346991,2024-03-30,87292510208.0,large_cap,2024-04-01,133.84857177734375,90,0.0025863267935111,2024-07-01,0.1794777642243983,2024-09-30,0.2585947172220386,2025-04-02,0.06905155276554709,0.2450047028837683,0.3672188285551832,0.1623958911143332,-0.013985113165369434,0.017743637740475826,25.19253050238868,0.00678873554067726,0.0085422936229873
INTC,2023-12-31,,54228000000.0,21711000000.0,31000000.0,1689000000.0,11242000000.0,16046000000.0,5634000000.0,11471000000.0,-25750000000.0,-14279000000.0,191572000000.0,49266000000.0,105590000000.0,7079000000.0,43269000000.0,28053000000.0,63054000000.0,,-0.139975259301551,,0.400365125027661,0.0005716603968429,0.0311462712989599,0.2073098768164048,0.2115327874898576,-0.2633141550490521,0.4748469425389098,0.2958987976691008,0.1038946669617171,0.257167018144614,0.4665782744578085,0.036952164199361,1.5424018821516416,0.2830685068799198,2024-03-30,546677981184.0,large_cap,2024-04-01,44.06040191650391,90,-0.3044639602707146,2024-07-01,-0.4675491356404277,2024-09-30,-0.5011393771693404,2025-04-02,-0.1139016278039614,0.2733744842220198,0.4321887812786045,0.3998338795975045,-0.12036061789834929,0.04611341907872735,27.027125766170165,-0.038265664315404985,0.03685746713075987
ISRG,2023-12-31,,7124100000.0,4729500000.0,1766800000.0,1798000000.0,2221600000.0,998800000.0,1963900000.0,1813800000.0,-1064200000.0,749600000.0,15441500000.0,,13307600000.0,2750100000.0,7888000000.0,1658700000.0,6222200000.0,,0.1449487319597571,,0.6638733313681728,0.2480032565517047,0.2523827571201976,0.3118428994539661,0.2546005811260369,0.1052203085302003,0.1493802725958366,0.1402001656349574,0.2756699091815106,,,0.1780979827089337,4.75553144028456,0.4613606191108377,2024-03-30,149145059328.0,large_cap,2024-04-01,394.8699951171875,90,0.1047686469692636,2024-07-01,0.2441309673779474,2024-09-30,0.2840934840908564,2025-04-02,0.16690794061233927,0.3333445998827522,0.5746929485054801,0.2941395432338419,-0.014278941743413931,0.10608353473945975,25.72818522183387,0.048317877058637534,0.015251550297866947
ITW,2023-12-31,,16107000000.0,6791000000.0,4040000000.0,2957000000.0,4484000000.0,,2638000000.0,3539000000.0,-455000000.0,3084000000.0,15518000000.0,8370000000.0,3012000000.0,1065000000.0,6235000000.0,4675000000.0,15932000000.0,,0.0109841827768013,,0.4216179300925063,0.2508226237039796,0.1835847768051157,0.2783882783882784,0.2197181349723722,0.1914695474017508,0.0282485875706214,0.0,0.163779723101757,0.5393736306225029,2.7788844621513946,0.06862997808996,1.3336898395721926,1.0379559221549168,2024-03-30,71257530368.0,large_cap,2024-04-01,252.6455993652344,90,-0.1147505082627192,2024-07-01,-0.0003719187006737,2024-09-30,-0.025510313164243,2025-04-02,0.01816118452507043,0.15517917770196443,0.13851964239606884,0.13029539664199624,-0.013664631571723596,-0.07208188744132804,24.98956633988588,0.001704516451032106,0.0021031365048522514
JNJ,2023-12-31,,85159000000.0,58606000000.0,22009000000.0,35153000000.0,23320000000.0,15085000000.0,21512000000.0,22791000000.0,-5013000000.0,17778000000.0,167558000000.0,29332000000.0,68774000000.0,21859000000.0,53495000000.0,46282000000.0,79990000000.0,,0.0646205775721964,,0.6881950234267664,0.2584459657816555,0.4127925410115196,0.2738406979884686,0.2676287885015089,0.2087624326260289,0.0588663558754799,0.1771392336687842,0.2526098239763266,0.1750558015731866,0.4264983860179719,0.1304563196027644,1.1558489261483946,0.5082359541173802,2024-03-30,545740161024.0,large_cap,2024-04-01,148.73165893554688,90,-0.0643695604044534,2024-07-01,0.0432880851454118,2024-09-30,0.0162509984838843,2025-04-02,0.015314594801345782,0.021488263961723097,0.060807790745496915,0.11627485112880574,-0.07488219724349898,-0.20577280118156938,27.025408803856646,0.0013885840282303597,0.013490348971670724
JPM,2023-12-31,,154952000000.0,,,49552000000.0,,,51056000000.0,12974000000.0,,12974000000.0,3875393000000.0,436537000000.0,327878000000.0,624151000000.0,,,127727000000.0,,0.2131499213165579,,,,0.319789354122567,,0.0837291548350456,0.0837291548350456,,0.0,0.3294955857297744,0.1126432854680802,1.3314007039203606,0.1610548917232394,,0.0399835577965899,2024-03-30,797985275904.0,large_cap,2024-04-01,189.61558532714844,90,0.0387472984466363,2024-07-01,0.072007436921641,2024-09-30,0.2638958039123507,2025-04-02,0.1753770994965702,0.3662425004040464,0.5844967854911696,0.13448461026850292,-0.006789940022049912,0.1389814352607539,27.405355982977873,0.07806456014390191,0.017846862764991863
KKR,2023-12-31,,14322870000.0,4860651000.0,2138148000.0,3732261000.0,9500580000.0,,2722503000.0,-1493812000.0,-108393000.0,-1602205000.0,317294194000.0,49387579000.0,22858694000.0,20348567000.0,191486333000.0,40628717000.0,5565056000.0,,1.5737153408698852,,0.3393629209788261,0.1492820922063804,0.2605805261096414,0.6633153830203025,-0.1042955776321365,-0.1118634044713105,0.0075678268391739,0.0,0.1900808287724457,0.1556523249839232,2.1605599602496977,0.064131545375835,4.713078510453579,0.0451406621074194,2024-03-30,90418855936.0,large_cap,2024-04-01,98.6125946044922,90,0.0468923472091664,2024-07-01,0.3100527258449481,2024-09-30,0.2160097792322839,2025-04-02,0.19851962505204268,0.6054640438299035,0.9759480528573534,0.23583132987675212,-0.016135323124355727,0.378202978686611,25.22771866595689,0.9528280541202356,-0.17604115569843426
KMB,2023-12-31,,17146000000.0,6269000000.0,2586000000.0,1764000000.0,2652000000.0,,3615000000.0,3542000000.0,-766000000.0,2776000000.0,17344000000.0,8114000000.0,915000000.0,1093000000.0,5703000000.0,6930000000.0,20175000000.0,,-0.1501363073110284,,0.3656246354834947,0.1508223492359734,0.1028811384579493,0.1546716435320191,0.2065787938877872,0.1619036509973171,0.04467514289047,0.0,0.2108363466697772,0.4678274907749077,8.86775956284153,0.0630189114391144,0.822943722943723,0.9885839483394834,2024-03-30,31836399616.0,mid_cap,2024-04-01,119.0769271850586,90,0.0796454892539562,2024-07-01,0.1238448373813587,2024-09-30,0.148964440581097,2025-04-02,0.07657193521882055,0.08007450245769543,0.009524790833246755,0.17294846648446444,-0.08633823666807083,-0.14718656268559704,24.183876114141928,-0.012022090108766259,-0.02430761630091069
KO,2023-12-31,,45754000000.0,27234000000.0,13098000000.0,10714000000.0,15607000000.0,,13972000000.0,11599000000.0,-1852000000.0,9747000000.0,97703000000.0,42064000000.0,25941000000.0,9366000000.0,26732000000.0,23571000000.0,43004000000.0,,0.063947539763743,,0.5952266468505486,0.2862700528915504,0.2341653188792236,0.3411067884775101,0.2535078900205446,0.2130305547055995,0.0404773353149451,0.0,0.3053722078943917,0.4305292570340726,1.6215257700165762,0.0958619489677901,1.1341054685842773,0.4682967769669304,2024-03-30,347726643200.0,large_cap,2024-04-01,57.25801849365234,90,0.0509394300247982,2024-07-01,0.2016157927269872,2024-09-30,0.2106687836770611,2025-04-02,0.04111243846812407,0.10468374584856122,0.012201641024520482,0.11437114968085889,-0.02620862487096809,-0.12257731929473126,26.57468250000181,0.006694268000268434,0.013622779867928552
LIN,2023-12-31,,32854000000.0,15362000000.0,8105000000.0,6199000000.0,12217000000.0,146000000.0,3295000000.0,9305000000.0,-3787000000.0,5518000000.0,80811000000.0,20315000000.0,39720000000.0,4664000000.0,12620000000.0,15717000000.0,33364000000.0,,-0.015285936938017,,0.467583855847081,0.2466975101966275,0.1886832653558166,0.371857308090339,0.2832227430449869,0.1679551957143726,0.1152675473306142,0.0044439033298837,0.1002922018627868,0.251389043570801,0.5114551863041289,0.0577149150486938,0.8029522173442769,0.4065535632525275,2024-03-30,233998581760.0,large_cap,2024-04-01,451.5526123046875,90,-0.0713915935118605,2024-07-01,0.035385993259476,2024-09-30,0.0264325775948273,2025-04-02,0.13422226439944995,0.24824444896619058,0.3422928230824862,0.1386555555658108,-0.024195108812997468,0.020983383822898105,26.178580891431043,-0.0037946489921099687,-0.0025673525301022028
LLY,2023-12-31,,34124000000.0,27042000000.0,10325000000.0,5240000000.0,11852000000.0,9313000000.0,7404000000.0,4240000000.0,-7392000000.0,-3152000000.0,64006300000.0,25225300000.0,10771900000.0,2818600000.0,25727000000.0,27293200000.0,28541400000.0,,0.195596571997169,,0.7924627827921698,0.3025729691712577,0.1535576134099167,0.347321533231743,0.1242527253545891,-0.0923690071503926,0.2166217325049818,0.2729164224592662,0.2169733911616457,0.3941065176396698,2.341768861575024,0.0440362901776856,0.9426157431155012,0.5331350195215159,2024-03-30,896128712704.0,large_cap,2024-04-01,748.7977905273438,90,0.2042975299843834,2024-07-01,0.1684834487703801,2024-09-30,0.0828164253849941,2025-04-02,0.31166933491625004,0.40194837213793555,1.2833736701393823,0.2628458193155674,-0.04004902921604503,0.17468730699464308,27.521349892175728,0.0786197237100226,-0.018067061157398787
LMT,2023-12-31,,67571000000.0,8479000000.0,8507000000.0,6920000000.0,10444000000.0,,,7920000000.0,-1691000000.0,6229000000.0,52456000000.0,17459000000.0,6835000000.0,1442000000.0,20521000000.0,16937000000.0,65984000000.0,,0.0240512851600387,,0.125482825472466,0.1258972044220153,0.1024107975314854,0.1545633481819123,0.1172100457296769,0.092184517026535,0.0250255287031418,0.0,0.0,0.3328313253012048,2.5543525969275787,0.0274897056580753,1.2116077227372026,1.2881462559097148,2024-03-30,118973136896.0,large_cap,2024-04-01,429.4854431152344,90,0.0370920160680672,2024-07-01,0.3069692786643492,2024-09-30,0.0264063093873903,2025-04-02,0.010819639068120113,0.11778215658268532,-0.01822509926487803,0.14874431331898985,-0.07152257971130949,-0.10947890856060716,25.502163564205,0.0028328122347344937,0.0022171561063456364
MA,2023-12-31,,25098000000.0,19076000000.0,14630000000.0,11195000000.0,15013000000.0,,3647000000.0,11980000000.0,-1088000000.0,10892000000.0,42448000000.0,15681000000.0,6929000000.0,8588000000.0,18961000000.0,16264000000.0,22237000000.0,,0.1286594414714215,,0.7600605625946291,0.5829149733046458,0.4460514782054346,0.5981751533986772,0.4773288708263606,0.4339788030918798,0.0433500677344808,0.0,0.1453103832974739,0.3694166980776479,2.2630971280127,0.2023181304183942,1.1658263649778653,0.5912646061062947,2024-03-30,436667154432.0,large_cap,2024-04-01,472.1549072265625,90,-0.0839963127211637,2024-07-01,0.0351513731119241,2024-09-30,0.1506901819672881,2025-04-02,0.12393032253302771,0.20130347198087306,0.338682413578103,0.15346373449207662,-0.02095617860651744,-0.025957593162419412,26.802437081492723,0.025899592271317076,0.055835470416237265
MCD,2023-12-31,,25495000000.0,14564000000.0,11747000000.0,8469000000.0,13861000000.0,,2435000000.0,9612000000.0,-2357000000.0,7255000000.0,56147000000.0,53091000000.0,-4706000000.0,4579000000.0,7986000000.0,6859000000.0,23182000000.0,,0.0997756880338194,,0.5712492645616788,0.4607570111786624,0.3321827809374387,0.5436752304373407,0.3770151010001961,0.2845656010982546,0.0924494999019415,0.0,0.0955089233182977,0.9455714463818192,11.281555461113472,0.0815537784743619,1.1643096661320893,0.4540759078846599,2024-03-30,196376723456.0,large_cap,2024-04-01,267.3814697265625,90,-0.1020874031964185,2024-07-01,0.1001017399192563,2024-09-30,0.1389528298398139,2025-04-02,-0.047409484919507916,0.06744570670074745,0.03280019586710514,0.16694863380408653,-0.06227546371388726,-0.15981535844254502,26.003300709835052,0.0067294417909942615,0.028392728640335745
MDLZ,2023-12-31,,36016000000.0,13764000000.0,5611000000.0,4959000000.0,7645000000.0,,8002000000.0,4714000000.0,-1112000000.0,3602000000.0,71391000000.0,19945000000.0,28332000000.0,1810000000.0,11703000000.0,19013000000.0,31496000000.0,,0.143510287020574,,0.3821634828964904,0.1557918702798756,0.1376888049755664,0.2122667703243003,0.1308862727676588,0.1000111061750333,0.0308751665926255,0.0,0.2221790315415371,0.2793769522768976,0.7039743046731611,0.0253533358546595,0.615526218902856,0.5044893614040985,2024-03-30,77583794176.0,large_cap,2024-04-01,65.67108154296875,90,-0.0587873679661323,2024-07-01,0.0696066517651761,2024-09-30,-0.0254651681529431,2025-04-02,-0.02870353015810967,0.017458151323678894,0.02033609674063186,0.15080988687049668,-0.08871586564603096,-0.20980291381961358,25.074624404387762,0.002505424307309772,0.01435262255242413
META,2023-12-31,,134902000000.0,108943000000.0,46751000000.0,39098000000.0,59052000000.0,38483000000.0,23709000000.0,71113000000.0,-27045000000.0,44068000000.0,229623000000.0,37234000000.0,153168000000.0,41862000000.0,85365000000.0,31960000000.0,116609000000.0,,0.1568746837722645,,0.8075714222176098,0.3465552771641636,0.2898252064461609,0.4377399890290729,0.5271456316437118,0.3266667655038472,0.2004788661398645,0.2852663414923426,0.1757498035611036,0.1621527460228287,0.2430925519690797,0.1823075214590873,2.6709949937421777,0.5874934131162819,2024-03-30,1559175626752.0,large_cap,2024-04-01,488.04144287109375,90,0.0281491372450295,2024-07-01,0.1673042923205658,2024-09-30,0.1927550418199137,2025-04-02,0.37271531253157186,0.6182109639693252,1.3952830181614209,0.4886816754089723,-0.04068797509650168,0.3909498988260327,28.075178353124304,0.09698164947723469,0.05124574553732451
MMM,2023-12-31,,24610000000.0,9627000000.0,-10725000000.0,-6995000000.0,-8343000000.0,1154000000.0,19198000000.0,6680000000.0,-1615000000.0,5065000000.0,50580000000.0,16751000000.0,4807000000.0,5735000000.0,16379000000.0,15297000000.0,26161000000.0,,-0.0592867245135889,,0.3911824461600975,-0.4357984559122308,-0.2842340511986997,-0.3390085331166192,0.271434376269809,0.2058106460788297,0.0656237301909792,0.0468915075172694,0.7800893945550589,0.3311783313562673,3.4847097982109423,0.1133847370502174,1.0707328234294309,0.4865559509687623,2024-03-30,76263563264.0,large_cap,2024-04-01,90.2627410888672,90,0.0775234009736185,2024-07-01,0.4719359900896955,2024-09-30,0.6073777199706734,2025-04-02,0.0421702661327199,0.24506320231296486,0.15943912588797282,0.34803607039468565,0.0,0.017802137169672383,25.05746111548749,-0.01452899456394665,-0.012201839076039321
MRK,2023-12-31,,60115000000.0,43989000000.0,2954000000.0,365000000.0,6907000000.0,30531000000.0,10504000000.0,13006000000.0,-3863000000.0,9143000000.0,106675000000.0,35055000000.0,37581000000.0,6841000000.0,32168000000.0,25694000000.0,59283000000.0,,0.0140343774775231,,0.731747483989021,0.0491391499625717,0.0060716959161606,0.1148964484737586,0.216351992015304,0.1520918240039923,0.0642601680113116,0.5078765699076769,0.1747317641187723,0.3286149519568783,0.9327851840025544,0.0641293648933677,1.251965439402195,0.5635340988985236,2024-03-30,275089031168.0,large_cap,2024-04-01,122.75997924804688,90,-0.0177482269547623,2024-07-01,-0.1220423661418899,2024-09-30,-0.3192863618769854,2025-04-02,0.21192340441877877,0.273014508446191,0.28263191152306666,0.18494758230024355,-0.007275338053255198,0.045753443302898544,26.340360631919175,0.0038315886683742634,0.0021345140693170366
MRNA,2023-12-31,,6754000000.0,2061000000.0,-4239000000.0,-4714000000.0,-3618000000.0,4845000000.0,1549000000.0,-3118000000.0,-707000000.0,-3825000000.0,18426000000.0,1243000000.0,13854000000.0,2907000000.0,10325000000.0,3015000000.0,18875000000.0,,-0.6421721854304636,,0.3051525022209061,-0.6276280722534794,-0.6979567663606752,-0.5356825584838614,-0.4616523541604975,-0.566331063073734,0.1046787089132366,0.7173526798933965,0.2293455729937814,0.0674590252903506,0.0897213801068283,0.1577661999348746,3.4245439469320065,0.366547270161728,2024-03-30,19458398208.0,mid_cap,2024-04-01,105.5999984741211,90,0.0980113506029787,2024-07-01,-0.3671401250310395,2024-09-30,-0.737500002709302,2025-04-02,0.06893407729003664,0.05315649755158591,-0.2903226054545863,0.597406192983237,-0.3421790364596947,-0.17410456759170656,23.691544598291784,-0.034135624202531016,0.36368205645121754
MS,2023-12-31,,50667000000.0,,,9087000000.0,,,25456000000.0,-33536000000.0,-3412000000.0,-36948000000.0,1193693000000.0,276387000000.0,99038000000.0,58661000000.0,,,50210000000.0,,0.0091017725552677,,,,0.1793475042927349,,-0.6618903823001164,-0.7292320445260229,0.0673416622259064,0.0,0.5024177472516628,0.2315394326681986,2.790716694602072,0.049142451199764,,0.0424455869306429,2024-03-30,303643099136.0,large_cap,2024-04-01,87.68756866455078,90,0.0699919997459408,2024-07-01,0.1349256985648701,2024-09-30,0.3175423950385374,2025-04-02,0.008609798115411627,0.1631643530829201,0.1284826857874255,0.2327452357870007,-0.006690635046842086,-0.06409671206037237,26.439118832655986,0.0014850848308881307,-0.006637304209288708
NEE,2023-12-31,,28114000000.0,17976000000.0,9832000000.0,7310000000.0,16763000000.0,,,11301000000.0,-9548000000.0,1753000000.0,177489000000.0,73211000000.0,47468000000.0,2690000000.0,15361000000.0,27963000000.0,20956000000.0,,0.3415728192403131,,0.6393967418368073,0.3497190012093619,0.2600128050081809,0.5962509781603471,0.4019705484811837,0.0623532759479263,0.3396172725332574,0.0,0.0,0.4124819002867783,1.5423232493469283,0.0151558688144054,0.5493330472409971,0.1583985486424511,2024-03-30,194687483904.0,large_cap,2024-04-01,59.86212921142578,90,0.1100153716763259,2024-07-01,0.3510347428433638,2024-09-30,0.1433683789540709,2025-04-02,0.04818288781519375,0.12965309333502062,-0.1414531893465666,0.25167954954767763,-0.17327922203470747,-0.09760797180827185,25.994661463252097,0.04428597261367044,0.02129818425440239
