observations,test_years,oos_r2,pearson_corr,spearman_corr,top_quintile_mean_return,top_quintile_median_return,top_quintile_hit_rate,bottom_quintile_mean_return,top_minus_bottom_mean,feature_set,transform,training_mode,test_year
224,1,0.00627815426388223,0.15302710946915424,0.05943253775158705,0.5379288659086935,0.2968942345782878,0.8478260869565217,0.4004685692701076,0.1374602966385859,financial_only,rank,rolling_3y,2023
224,1,-0.09559212894784674,-0.06679870362125065,-0.20027178098222503,0.12367554213428113,0.0485988881360577,0.5777777777777777,0.24708014056744274,-0.12340459843316161,financial_only,rank,rolling_3y,2024
189,1,0.007940130097022657,0.1938993177126811,0.18094446263909011,0.48673232498512964,0.2622118007847336,0.7894736842105263,0.2085735932109772,0.2781587317741524,financial_only,rank,rolling_3y,2025
201,1,-0.1606656287785999,-0.03707850557445016,-0.022596432169512463,0.3049418521054235,0.2817430435688119,0.8780487804878049,0.3179143707985654,-0.012972518693141866,financial_only,rank,rolling_5y,2016
204,1,-0.02031054750745165,0.3016871655284952,0.26898398802186557,0.34422269739086186,0.3281537321801298,0.8780487804878049,0.11039799663604381,0.23382470075481804,financial_only,rank,rolling_5y,2017
207,1,-0.10864888925395455,-0.0066934728935358016,-0.025411033478314235,0.1784449707978588,0.15926606588115894,0.7619047619047619,0.17833274867291504,0.00011222212494374495,financial_only,rank,rolling_5y,2018
211,1,-0.3102078292657342,0.3089986781388437,0.339383866897434,0.10249386916203136,0.1571539933572354,0.6744186046511628,-0.17040040792751654,0.2728942770895479,financial_only,rank,rolling_5y,2019
212,1,-0.5146699649485798,0.11702335002114106,0.19084494159424945,0.7559176371358207,0.589464961779397,0.9767441860465116,0.5651373899230464,0.1907802472127743,financial_only,rank,rolling_5y,2020
211,1,-0.034016926503249945,0.032903466206806335,-0.024588349851290152,0.2282444376287586,0.114688400600021,0.627906976744186,0.23125566127031463,-0.003011223641556038,financial_only,rank,rolling_5y,2021
218,1,-0.6741748786732091,-0.035826385129433425,0.019777971278216653,-0.015694046373600733,-0.019738779123465652,0.45454545454545453,-0.02003133664890128,0.004337290275300547,financial_only,rank,rolling_5y,2022
224,1,0.00045355869599261744,0.18806013945679473,0.09344493205342318,0.6758086172924308,0.32380391403060427,0.8913043478260869,0.3559145033127618,0.319894113979669,financial_only,rank,rolling_5y,2023
224,1,-0.08467028397617637,-0.04387717041319065,-0.18869693270792173,0.13015128260216316,0.0300091468760812,0.5333333333333333,0.19745389861117885,-0.06730261600901569,financial_only,rank,rolling_5y,2024
189,1,0.029918051564325365,0.17952027661371944,0.19927576000097955,0.4436470572014584,0.28528329375690753,0.8421052631578947,0.17051188256737304,0.2731351746340854,financial_only,rank,rolling_5y,2025
201,1,-0.16818935552020298,-0.0031333549387980975,-0.0005172160917748587,0.24967412575444067,0.2486038198351927,0.8536585365853658,0.3111985078141478,-0.061524382059707144,financial_only,robust_z,expanding,2016
204,1,-0.027591094996376464,0.23895508338984134,0.17027237431087647,0.24768381765481073,0.2266569085042646,0.7804878048780488,0.12595359327326164,0.1217302243815491,financial_only,robust_z,expanding,2017
207,1,-0.15147276243109098,0.022785042092399677,0.002341949683258542,0.13993105002958514,0.10717547509448905,0.6666666666666666,0.1456589204566657,-0.005727870427080561,financial_only,robust_z,expanding,2018
211,1,-0.32157822866747243,0.2718132632952585,0.29396031411209655,0.1025373080246754,0.1612837487662715,0.6744186046511628,-0.1315226109287456,0.234059918953421,financial_only,robust_z,expanding,2019
212,1,-0.506785635722562,0.18450221704241068,0.20762972961655907,0.8633479830132043,0.6252282492412915,0.9534883720930233,0.4826847050239475,0.38066327798925675,financial_only,robust_z,expanding,2020
211,1,-0.05710052222900042,0.0003545465333667397,-0.029403057383995505,0.17410322902205888,0.1363252546774647,0.627906976744186,0.19808464526747735,-0.02398141624541847,financial_only,robust_z,expanding,2021
218,1,-0.5554178108717724,-0.04890962590671557,-0.017572568214455336,-0.02415269134734011,-0.02209165657002125,0.4090909090909091,-0.004580132778991371,-0.019572558568348736,financial_only,robust_z,expanding,2022
224,1,-0.0092390495425001,0.2340481163515968,0.14091024474435823,0.7353482226717276,0.4002573428019351,0.9555555555555556,0.32514243505903556,0.41020578761269205,financial_only,robust_z,expanding,2023
224,1,0.0014805742357314466,0.09248517609047138,-0.07030164165643045,0.23789493398727327,0.1177785948091811,0.5555555555555556,0.18867763187686798,0.04921730211040529,financial_only,robust_z,expanding,2024
189,1,-0.03866961114825096,0.08607791354803367,0.0847375907577497,0.42417183138610304,0.26750837484454626,0.8157894736842105,0.2717038571617758,0.15246797422432723,financial_only,robust_z,expanding,2025
201,1,-0.16818935552020298,-0.0031333549387980975,-0.0005172160917748587,0.24967412575444067,0.2486038198351927,0.8536585365853658,0.3111985078141478,-0.061524382059707144,financial_only,robust_z,rolling_2y,2016
204,1,-0.235013059378806,0.20758459218163594,0.15154043421152616,0.3031464633284717,0.2266569085042646,0.8536585365853658,0.11403265196171827,0.18911381136675345,financial_only,robust_z,rolling_2y,2017
207,1,-0.3064815109851191,0.01179909120291007,-0.038556257696997075,0.187790323255811,0.12227096383548425,0.6904761904761905,0.15374291891597694,0.03404740433983405,financial_only,robust_z,rolling_2y,2018
211,1,-0.5581666376030645,0.17975302116869188,0.16968490747593112,0.06709568977981824,0.070050716107723,0.6046511627906976,-0.09523989886092389,0.16233558864074213,financial_only,robust_z,rolling_2y,2019
212,1,-0.5288340497347017,0.055461011070234364,0.034852333349393146,0.658383644022669,0.5074099251530113,0.9767441860465116,0.6771886153945144,-0.018804971371845336,financial_only,robust_z,rolling_2y,2020
211,1,-0.4672225009310602,-0.13855619667749383,-0.22266585207965142,0.154579706071614,0.022421334899519,0.5348837209302325,0.22817885971765187,-0.07359915364603786,financial_only,robust_z,rolling_2y,2021
218,1,-6.429013958921719,-0.004616214612707984,0.03543818631080753,-0.03787486856847821,-0.02855071488028765,0.36363636363636365,-0.027546024546243553,-0.010328844022234655,financial_only,robust_z,rolling_2y,2022
224,1,-0.16391556686392117,0.05827176443439754,0.055098776184813035,0.48863782820528506,0.3363729991129285,0.9111111111111111,0.29056136730334353,0.19807646090194153,financial_only,robust_z,rolling_2y,2023
224,1,-0.24240525176843652,-0.0880494592265262,-0.18788014837715503,0.17157683380416547,0.075454945541209,0.6888888888888889,0.30711820727427214,-0.13554137347010667,financial_only,robust_z,rolling_2y,2024
189,1,-0.1748201448988087,0.09339618200584666,0.07211738215992028,0.3775511218373862,0.20169565193707545,0.8157894736842105,0.18573674438180268,0.19181437745558352,financial_only,robust_z,rolling_2y,2025
201,1,-0.16818935552020298,-0.0031333549387980975,-0.0005172160917748587,0.24967412575444067,0.2486038198351927,0.8536585365853658,0.3111985078141478,-0.061524382059707144,financial_only,robust_z,rolling_3y,2016
204,1,-0.027591094996376464,0.23895508338984134,0.17027237431087647,0.24768381765481073,0.2266569085042646,0.7804878048780488,0.12595359327326164,0.1217302243815491,financial_only,robust_z,rolling_3y,2017
207,1,-0.15946801120698728,0.03847872917079106,0.013266989366859194,0.1596723850919845,0.1651275366148239,0.7380952380952381,0.13742952405481704,0.022242861037167466,financial_only,robust_z,rolling_3y,2018
211,1,-0.6449884294894428,0.21590311107190735,0.2596186365844452,0.09204227791553915,0.1571539933572354,0.6511627906976745,-0.12294001263184652,0.21498229054738566,financial_only,robust_z,rolling_3y,2019
212,1,-0.5195912506478917,0.06557293404174308,0.09968164066989771,0.8196548286735919,0.5972134727680682,0.9767441860465116,0.7484321903908282,0.07122263828276365,financial_only,robust_z,rolling_3y,2020
211,1,-0.22516661820590733,-0.1965637511153105,-0.3213948216664558,0.1726048103556294,0.022421334899519,0.5581395348837209,0.3245712960750856,-0.1519664857194562,financial_only,robust_z,rolling_3y,2021
218,1,-1.2361444364373133,-0.050660387027886965,-0.0035374479814742994,-0.02668562488068942,-0.019738779123465652,0.4318181818181818,-0.015392063234082572,-0.011293561646606847,financial_only,robust_z,rolling_3y,2022
224,1,-0.07948775786363749,0.12592785621678912,0.07986495832398277,0.5936819974278185,0.311061393876523,0.8666666666666667,0.41127130429021874,0.18241069313759972,financial_only,robust_z,rolling_3y,2023
224,1,-0.10967628881875147,-0.04486775775554515,-0.20375672746016302,0.19532306074964817,0.0368141307274922,0.5777777777777777,0.2520146481268455,-0.05669158737719732,financial_only,robust_z,rolling_3y,2024
189,1,-0.011825752477202744,0.17558975903007096,0.17532224858346557,0.467094150475606,0.22955152342325907,0.8157894736842105,0.18298959034763862,0.28410456012796736,financial_only,robust_z,rolling_3y,2025
201,1,-0.16818935552020298,-0.0031333549387980975,-0.0005172160917748587,0.24967412575444067,0.2486038198351927,0.8536585365853658,0.3111985078141478,-0.061524382059707144,financial_only,robust_z,rolling_5y,2016
204,1,-0.027591094996376464,0.23895508338984134,0.17027237431087647,0.24768381765481073,0.2266569085042646,0.7804878048780488,0.12595359327326164,0.1217302243815491,financial_only,robust_z,rolling_5y,2017
207,1,-0.15147276243109098,0.022785042092399677,0.002341949683258542,0.13993105002958514,0.10717547509448905,0.6666666666666666,0.1456589204566657,-0.005727870427080561,financial_only,robust_z,rolling_5y,2018
211,1,-0.32157822866747243,0.2718132632952585,0.29396031411209655,0.1025373080246754,0.1612837487662715,0.6744186046511628,-0.1315226109287456,0.234059918953421,financial_only,robust_z,rolling_5y,2019
212,1,-0.4990478879661415,0.17732908875556883,0.1856912421429633,0.7893818213012569,0.5879648773669695,0.9534883720930233,0.5149710591329071,0.2744107621683498,financial_only,robust_z,rolling_5y,2020
211,1,-0.06362256460081639,0.04158912439198651,-0.0024782522190099176,0.25265425408057546,0.1584152024486482,0.6744186046511628,0.17016103034410487,0.08249322373647058,financial_only,robust_z,rolling_5y,2021
218,1,-0.7974978519499423,-0.03227293061311076,-0.013782610848579792,-0.011362953382704377,-0.01788554361503275,0.45454545454545453,0.005315115264218336,-0.016678068646922714,financial_only,robust_z,rolling_5y,2022
224,1,0.012154185486861313,0.21296513399424336,0.09592304503605004,0.6725095911538219,0.370775272465585,0.9333333333333333,0.34185281521765637,0.33065677593616555,financial_only,robust_z,rolling_5y,2023
224,1,-0.06514942983235739,0.007820379268501123,-0.16534437469154303,0.16347591766932845,0.0032677665130962,0.5111111111111111,0.19817920058469193,-0.03470328291536348,financial_only,robust_z,rolling_5y,2024
189,1,0.014269525699353247,0.15755565104586233,0.17599058639089993,0.43978219563442417,0.26750837484454626,0.868421052631579,0.14547700513108824,0.2943051905033359,financial_only,robust_z,rolling_5y,2025
201,1,-0.12265428008155776,0.07283884690145066,0.044576638309681754,0.38758807427746667,0.2802338175759875,0.8780487804878049,0.2647419647131632,0.12284610956430347,financial_only,winsor_z,expanding,2016
204,1,-0.04806511729730856,0.17953594330395709,0.14860031684006159,0.24912095275668286,0.2266569085042646,0.7317073170731707,0.12864397080913983,0.12047698194754303,financial_only,winsor_z,expanding,2017
207,1,-0.10911351603510311,0.04933753148151284,0.0051114303312251716,0.1687030919181457,0.1136790065608569,0.6904761904761905,0.151243317630258,0.017459774287887697,financial_only,winsor_z,expanding,2018
211,1,-0.3249729743024634,0.2754582174162713,0.2809060566759819,0.08070383949858025,0.1404183441058331,0.627906976744186,-0.12810476443652968,0.20880860393510992,financial_only,winsor_z,expanding,2019
212,1,-0.5463690562706671,0.09882762857825013,0.14733069036210444,0.7143439297867923,0.5879648773669695,0.9302325581395349,0.5629594536574063,0.151384476129386,financial_only,winsor_z,expanding,2020
211,1,-0.04419730218457274,0.03117563485556113,-0.05840755049359353,0.26952698373856476,0.1584152024486482,0.6511627906976745,0.18902809485776084,0.08049888888080392,financial_only,winsor_z,expanding,2021
218,1,-0.659001661866216,-0.09205744312491482,-0.031436260058026355,-0.03665961184823005,-0.02697350574836435,0.38636363636363635,-0.0024861143728034207,-0.03417349747542663,financial_only,winsor_z,expanding,2022
224,1,0.008009557936835776,0.3403475659814957,0.16908449954209967,0.8305246103411789,0.4898987226414317,0.9555555555555556,0.3172745151996496,0.5132500951415293,financial_only,winsor_z,expanding,2023
224,1,0.02677241402247077,0.17890053225763372,-0.03517244158991199,0.2804380814428105,0.1177785948091811,0.5777777777777777,0.17276331868266023,0.10767476276015028,financial_only,winsor_z,expanding,2024
189,1,-0.04099031482314097,0.06947304770550967,0.058421789590022304,0.35271825569868903,0.2199632998903746,0.8157894736842105,0.3213810189661735,0.03133723673251554,financial_only,winsor_z,expanding,2025
201,1,-0.12265428008155776,0.07283884690145066,0.044576638309681754,0.38758807427746667,0.2802338175759875,0.8780487804878049,0.2647419647131632,0.12284610956430347,financial_only,winsor_z,rolling_2y,2016
204,1,-0.2580445822852522,0.17723331867235861,0.13778690439212696,0.24430907777904548,0.2015570182323258,0.7317073170731707,0.11028239502733939,0.1340266827517061,financial_only,winsor_z,rolling_2y,2017
207,1,-0.435623488869622,-0.01571772134411399,-0.046447992244915665,0.16016484811926884,0.1060822854772206,0.6428571428571429,0.13874087305577174,0.021423975063497108,financial_only,winsor_z,rolling_2y,2018
211,1,-0.551150646233981,0.16363176186919648,0.15871672523241612,0.08387771043584082,0.0747054790303627,0.627906976744186,-0.07820219013784525,0.16207990057368607,financial_only,winsor_z,rolling_2y,2019
212,1,-0.5423930672523909,0.004134068563378725,-0.02064313559538272,0.7551701367977542,0.4952160479738532,0.9767441860465116,0.659838345188277,0.09533179160947725,financial_only,winsor_z,rolling_2y,2020
211,1,-0.4678230813513433,-0.10295047326371232,-0.16511802516512677,0.1516278643343042,0.0250053634334732,0.5581395348837209,0.24065567894033457,-0.08902781460603038,financial_only,winsor_z,rolling_2y,2021
218,1,-7.639101587742125,-0.15849478312421725,-0.049823113122179276,-0.026108161786960283,-0.02714647891679655,0.38636363636363635,0.005676056805229728,-0.03178421859219001,financial_only,winsor_z,rolling_2y,2022
224,1,-0.16802075294512342,0.03525550030625908,-0.008332801711724009,0.4043472173240846,0.2969093013346475,0.8444444444444444,0.4791472640998875,-0.07480004677580293,financial_only,winsor_z,rolling_2y,2023
224,1,-0.22822011209353388,-0.03212886758897913,-0.14687650728073,0.20226434760100465,0.0596847305354955,0.6888888888888889,0.1939913136952551,0.008273033905749544,financial_only,winsor_z,rolling_2y,2024
189,1,-0.24624322574453994,0.02779442754378847,-0.04283316573044991,0.31284985000325305,0.12584324042537784,0.7631578947368421,0.2633710673158916,0.049478782687361444,financial_only,winsor_z,rolling_2y,2025
201,1,-0.12265428008155776,0.07283884690145066,0.044576638309681754,0.38758807427746667,0.2802338175759875,0.8780487804878049,0.2647419647131632,0.12284610956430347,financial_only,winsor_z,rolling_3y,2016
204,1,-0.04806511729730856,0.17953594330395709,0.14860031684006159,0.24912095275668286,0.2266569085042646,0.7317073170731707,0.12864397080913983,0.12047698194754303,financial_only,winsor_z,rolling_3y,2017
207,1,-0.12429459866736958,0.04892603797115234,0.009331269188581261,0.16296556201262538,0.12227096383548425,0.6666666666666666,0.10199645796389756,0.060969104048727824,financial_only,winsor_z,rolling_3y,2018
211,1,-0.6755306767123304,0.20599535733421107,0.24373610573962542,0.08946984671692605,0.1296472918129867,0.6046511627906976,-0.128562753476463,0.21803260019338905,financial_only,winsor_z,rolling_3y,2019
212,1,-0.5320117850189616,0.0754235416516239,0.07890185395270059,0.7769268181330211,0.5879648773669695,0.9534883720930233,0.7125163272143746,0.06441049091864648,financial_only,winsor_z,rolling_3y,2020
211,1,-0.20769515861444998,-0.1570150860292568,-0.27899371462863254,0.14171937069235288,0.0250053634334732,0.5813953488372093,0.3176972644384174,-0.1759778937460645,financial_only,winsor_z,rolling_3y,2021
218,1,-1.5997812891073862,-0.09060359854774214,-0.014015429134197453,-0.021583203988747312,-0.02209165657002125,0.4090909090909091,0.020490136872196772,-0.04207334086094408,financial_only,winsor_z,rolling_3y,2022
224,1,-0.0036007362285930267,0.18820144207259443,0.09021943471584636,0.607345143257395,0.2827270752800526,0.8666666666666667,0.4331032560835841,0.1742418871738109,financial_only,winsor_z,rolling_3y,2023
224,1,-0.09239176334939114,0.0436344588050399,-0.14550025237568648,0.21344450324933548,0.1177785948091811,0.6444444444444445,0.2587526829923258,-0.04530817974299031,financial_only,winsor_z,rolling_3y,2024
189,1,-0.06495119648336467,0.10448717596737876,0.09946946242800464,0.4182247432711207,0.21141917501393065,0.8157894736842105,0.2464835668989206,0.1717411763722001,financial_only,winsor_z,rolling_3y,2025
201,1,-0.12265428008155776,0.07283884690145066,0.044576638309681754,0.38758807427746667,0.2802338175759875,0.8780487804878049,0.2647419647131632,0.12284610956430347,financial_only,winsor_z,rolling_5y,2016
204,1,-0.04806511729730856,0.17953594330395709,0.14860031684006159,0.24912095275668286,0.2266569085042646,0.7317073170731707,0.12864397080913983,0.12047698194754303,financial_only,winsor_z,rolling_5y,2017
207,1,-0.10911351603510311,0.04933753148151284,0.0051114303312251716,0.1687030919181457,0.1136790065608569,0.6904761904761905,0.151243317630258,0.017459774287887697,financial_only,winsor_z,rolling_5y,2018
211,1,-0.3249729743024634,0.2754582174162713,0.2809060566759819,0.08070383949858025,0.1404183441058331,0.627906976744186,-0.12810476443652968,0.20880860393510992,financial_only,winsor_z,rolling_5y,2019
212,1,-0.5368783682843747,0.11328351512962133,0.13055975637057785,0.7296432538870015,0.589464961779397,0.9302325581395349,0.6084076698385762,0.12123558404842527,financial_only,winsor_z,rolling_5y,2020
211,1,-0.07138036941442572,0.032287840976273394,-0.05020376917891226,0.2793609378546903,0.2127739415661822,0.6744186046511628,0.18236178873287634,0.09699914912181395,financial_only,winsor_z,rolling_5y,2021
218,1,-1.0085098813324844,-0.102878809658581,-0.05018334439992601,-0.01059166260036266,-0.02209165657002125,0.4318181818181818,0.021313578097697225,-0.03190524069805989,financial_only,winsor_z,rolling_5y,2022
224,1,0.041532426413016466,0.31967135702009714,0.10286838107740627,0.772383337242984,0.3896699573336442,0.9333333333333333,0.30592069570635677,0.46646264153662725,financial_only,winsor_z,rolling_5y,2023
224,1,-0.002750953151139379,0.10825284002253348,-0.13089102362028643,0.22496997076798012,0.0535006372940933,0.5555555555555556,0.19557179818680454,0.02939817258117558,financial_only,winsor_z,rolling_5y,2024
189,1,-0.0017907816589397552,0.11994538775932306,0.14717385092779983,0.43436355762813256,0.3024652843788001,0.868421052631579,0.20331690052331475,0.2310466571048178,financial_only,winsor_z,rolling_5y,2025
201,1,-0.13192295598024018,0.039195951045815414,-0.06325846017437566,0.3242919159815075,0.2366305512309874,0.8048780487804879,0.2892928867387059,0.03499902924280157,financial_plus_price,rank,expanding,2016
204,1,0.023957181392047056,0.32027290370028855,0.29262073206069644,0.3295311717225615,0.2993866932012921,0.8780487804878049,0.10366936922979604,0.2258618024927655,financial_plus_price,rank,expanding,2017
207,1,-0.11539219217701446,-0.02902673911686976,-0.0561770085830871,0.1826472488340471,0.1498709672430779,0.7857142857142857,0.20551813383551737,-0.022870885001470276,financial_plus_price,rank,expanding,2018
211,1,-0.326461336123548,0.2731196081159327,0.29064651703478495,0.11709268649923536,0.1618108981792769,0.6511627906976745,-0.16536737124629372,0.28246005774552907,financial_plus_price,rank,expanding,2019
212,1,-0.451228810745818,0.059711357760841695,0.10074648013269638,0.6744150336589553,0.5349130898833201,0.9534883720930233,0.5813352931611789,0.09307974049777634,financial_plus_price,rank,expanding,2020
211,1,-0.06641121177597964,-0.05277912795115026,-0.07634036356203933,0.20319694135043037,0.1477274287487402,0.6976744186046512,0.23023783837230832,-0.027040897021877952,financial_plus_price,rank,expanding,2021
218,1,-1.3307981229047359,-0.06735005542224493,-0.07893058831773778,-0.02638777730491618,-0.037034619627830404,0.36363636363636365,0.020951039421408534,-0.047338816726324714,financial_plus_price,rank,expanding,2022
224,1,-0.013506001356460517,0.13885195162027458,0.2287625453768952,0.5793726103645841,0.4869637454359561,0.9777777777777777,0.27183666243534527,0.30753594792923883,financial_plus_price,rank,expanding,2023
224,1,-0.060059785619053896,0.08999582999366727,-0.07642430066196884,0.341213112336206,0.1177785948091811,0.5333333333333333,0.16071629047008296,0.18049682186612304,financial_plus_price,rank,expanding,2024
189,1,0.08481394412862919,0.33057470168988107,0.33502195204322865,0.5907752008082983,0.3926367404401466,0.9473684210526315,0.10805340288647249,0.4827217979218258,financial_plus_price,rank,expanding,2025
201,1,-0.13192295598024018,0.039195951045815414,-0.06325846017437566,0.3242919159815075,0.2366305512309874,0.8048780487804879,0.2892928867387059,0.03499902924280157,financial_plus_price,rank,rolling_2y,2016
204,1,-0.1500208421895075,0.2696390260969766,0.2507466906022291,0.2763096612498484,0.2243824720897134,0.8536585365853658,0.07314368468507698,0.20316597656477142,financial_plus_price,rank,rolling_2y,2017
207,1,-0.28557967051946065,-0.04465306045617006,-0.11327943197930533,0.1856258641655078,0.1430461820578378,0.6904761904761905,0.20727964507948768,-0.021653780913979875,financial_plus_price,rank,rolling_2y,2018
211,1,-0.3895426382831797,0.2978631760383731,0.31201951942361494,0.1310818467669389,0.1483231900622894,0.6976744186046512,-0.11586335526215616,0.24694520202909506,financial_plus_price,rank,rolling_2y,2019
212,1,-0.5322138161049881,0.020099676414566725,0.10203868296068101,0.842247918488847,0.6180069740130776,1.0,0.6985562035684653,0.14369171492038169,financial_plus_price,rank,rolling_2y,2020
211,1,-0.213980747396612,-0.1074942711814737,-0.12098338038604516,0.09214608594744651,0.022421334899519,0.5348837209302325,0.26521428696708355,-0.17306820101963705,financial_plus_price,rank,rolling_2y,2021
218,1,-3.7918936004673185,-0.07087909993267352,0.07232596403827253,-0.03014408290501709,-0.041610925878345154,0.4318181818181818,-0.07554012529342231,0.04539604238840522,financial_plus_price,rank,rolling_2y,2022
224,1,-0.16244490104816411,0.077703206885847,0.11274610292547514,0.48611313619929314,0.3330184431346719,0.8888888888888888,0.3525378538261661,0.13357528237312705,financial_plus_price,rank,rolling_2y,2023
224,1,-0.23853719967646647,-0.07365029047626157,-0.12697629724535556,0.13009619194670807,0.0673699653771362,0.6666666666666666,0.23858169334187665,-0.10848550139516858,financial_plus_price,rank,rolling_2y,2024
189,1,0.02929054736120107,0.3001079776586642,0.26918181979772127,0.4790089108769321,0.3926367404401466,0.7894736842105263,0.16325178631274723,0.31575712456418487,financial_plus_price,rank,rolling_2y,2025
201,1,-0.13192295598024018,0.039195951045815414,-0.06325846017437566,0.3242919159815075,0.2366305512309874,0.8048780487804879,0.2892928867387059,0.03499902924280157,financial_plus_price,rank,rolling_3y,2016
204,1,0.023957181392047056,0.32027290370028855,0.29262073206069644,0.3295311717225615,0.2993866932012921,0.8780487804878049,0.10366936922979604,0.2258618024927655,financial_plus_price,rank,rolling_3y,2017
207,1,-0.12759783630516486,-0.017032403825085352,-0.06605215876005238,0.14564185775175553,0.13984320262372596,0.6904761904761905,0.18408238842349814,-0.038440530671742607,financial_plus_price,rank,rolling_3y,2018
211,1,-0.5755792846646675,0.3216938118484847,0.3416780572552727,0.11560885986922231,0.1662394090844066,0.6744186046511628,-0.15525145632287043,0.2708603161920927,financial_plus_price,rank,rolling_3y,2019
212,1,-0.6069764774023982,-0.207984056972766,-0.10765334203198264,0.6837854978410298,0.5972134727680682,0.9767441860465116,0.8776789277652702,-0.1938934299242404,financial_plus_price,rank,rolling_3y,2020
211,1,-0.21839728652038937,-0.1745366740826591,-0.21388970503698215,0.0880136270252399,0.0264984660672802,0.5813953488372093,0.25849711122847696,-0.17048348420323706,financial_plus_price,rank,rolling_3y,2021
218,1,-2.3372616243449107,-0.1363039307331875,-0.06530203530612988,-0.03854825842079525,-0.041610925878345154,0.38636363636363635,0.024824227201223837,-0.06337248562201908,financial_plus_price,rank,rolling_3y,2022
224,1,0.1317421490516303,0.37345296063062644,0.22416292974588942,0.9177048955477736,0.5012986603747962,0.9555555555555556,0.2741993367936442,0.6435055587541294,financial_plus_price,rank,rolling_3y,2023
224,1,-0.08610568681876729,0.028089475134023423,-0.11040038436899426,0.27161702025809603,0.0596847305354955,0.6222222222222222,0.18836191224907178,0.08325510800902425,financial_plus_price,rank,rolling_3y,2024
189,1,-0.04097259550050203,0.19451475229921872,0.17594518210419666,0.4364375472119554,0.28528329375690753,0.8157894736842105,0.1716435953506757,0.2647939518612797,financial_plus_price,rank,rolling_3y,2025
201,1,-0.13192295598024018,0.039195951045815414,-0.06325846017437566,0.3242919159815075,0.2366305512309874,0.8048780487804879,0.2892928867387059,0.03499902924280157,financial_plus_price,rank,rolling_5y,2016
204,1,0.023957181392047056,0.32027290370028855,0.29262073206069644,0.3295311717225615,0.2993866932012921,0.8780487804878049,0.10366936922979604,0.2258618024927655,financial_plus_price,rank,rolling_5y,2017
207,1,-0.11539219217701446,-0.02902673911686976,-0.0561770085830871,0.1826472488340471,0.1498709672430779,0.7857142857142857,0.20551813383551737,-0.022870885001470276,financial_plus_price,rank,rolling_5y,2018
211,1,-0.326461336123548,0.2731196081159327,0.29064651703478495,0.11709268649923536,0.1618108981792769,0.6511627906976745,-0.16536737124629372,0.28246005774552907,financial_plus_price,rank,rolling_5y,2019
212,1,-0.43519923964770557,0.08306135828765188,0.14392444265881438,0.6088383615973076,0.5996877954887772,0.9302325581395349,0.526058860328031,0.08277950126927669,financial_plus_price,rank,rolling_5y,2020
211,1,-0.10230799072130936,-0.07125236806796799,-0.09793308721145616,0.09541266504634736,0.0250053634334732,0.5348837209302325,0.1893498255239437,-0.09393716047759633,financial_plus_price,rank,rolling_5y,2021
218,1,-1.8358265110183427,-0.10745292103331311,-0.08756339518460109,-0.04193808808985715,-0.041610925878345154,0.36363636363636365,0.02101069545443658,-0.06294878354429373,financial_plus_price,rank,rolling_5y,2022
224,1,0.015603593833680596,0.23232531854525798,0.2626094383941918,0.81036748679846,0.4869637454359561,0.9777777777777777,0.33417373814143053,0.4761937486570295,financial_plus_price,rank,rolling_5y,2023
224,1,-0.1619204422771734,0.10819797033013838,-0.09308562887038226,0.35079552085258947,0.0288154030490568,0.5333333333333333,0.18965261174575737,0.1611429091068321,financial_plus_price,rank,rolling_5y,2024
189,1,0.13342540892146215,0.3759458290563809,0.3689471906717148,0.6367221224479946,0.4420643545139224,0.9473684210526315,0.12041347701728314,0.5163086454307115,financial_plus_price,rank,rolling_5y,2025
201,1,-0.1036689609630046,0.07524885793512925,-0.053415102704300284,0.38675939327301717,0.2361516786197171,0.8292682926829268,0.30963252212335024,0.07712687114966693,financial_plus_price,robust_z,expanding,2016
204,1,0.03439891826440766,0.2731482330177841,0.21952915733156173,0.25980109509845123,0.2515561287484695,0.8292682926829268,0.09654129855923803,0.1632597965392132,financial_plus_price,robust_z,expanding,2017
207,1,-0.15783409956182148,-0.010133003225388439,-0.08703499258585794,0.16831418313795166,0.14186319151468715,0.6190476190476191,0.19614297423763588,-0.027828791099684225,financial_plus_price,robust_z,expanding,2018
211,1,-0.2404614306338444,0.295396166265163,0.3252973262988465,0.09129872545211973,0.1557273971853756,0.627906976744186,-0.18749445767450748,0.2787931831266272,financial_plus_price,robust_z,expanding,2019
212,1,-0.3835594102397688,0.058452072265570705,0.10122507377269069,0.7254483557983951,0.5099223278346738,0.9069767441860465,0.5489543033055512,0.1764940524928439,financial_plus_price,robust_z,expanding,2020
211,1,-0.0843904090077412,0.015230475663560918,-0.0004279454784685939,0.2137422481451457,0.1913443938786285,0.6744186046511628,0.1623843900180863,0.0513578581270594,financial_plus_price,robust_z,expanding,2021
218,1,-1.9327034064409303,-0.25909973310457834,-0.17777176748988952,-0.059808730309184925,-0.0625833443774639,0.3409090909090909,0.05552450951462942,-0.11533323982381435,financial_plus_price,robust_z,expanding,2022
224,1,0.076230325076172,0.3606525050148318,0.3262171684817425,0.9302858256613377,0.5012986603747962,0.9555555555555556,0.19126923505212864,0.739016590609209,financial_plus_price,robust_z,expanding,2023
224,1,0.035412571941441984,0.2341839931530728,-0.055021353833013036,0.360652955417838,0.1367390919941646,0.6,0.19684399138996697,0.163808964027871,financial_plus_price,robust_z,expanding,2024
