feature_set,forward_window,regression_bucket,condition,observations,mean_return,median_return,hit_rate,avg_growth,avg_trailing_6m
growth_quality_only,fwd_6m_return,large_cap,growth30_model_top_half,12,0.7073957185816623,0.741433839299927,0.8333333333333334,0.5819891258685286,0.34712859119039857
financial_plus_price,fwd_6m_return,large_cap,model_top_quintile,43,0.46496484120956744,0.3829489592662187,0.8837209302325582,0.20895672958845718,0.097778529018911
financial_price_sector,fwd_6m_return,large_cap,model_top_quintile,43,0.4440462974661799,0.173271835092603,0.8604651162790697,0.17520393449776261,0.16638986522738894
growth_quality_price,fwd_6m_return,large_cap,model_top_quintile,43,0.4235960782786756,0.2856637363915817,0.8372093023255814,0.19906675211752686,0.13428577039989395
financial_price_macro,fwd_6m_return,large_cap,model_top_quintile,43,0.4115999441846627,0.173271835092603,0.7674418604651163,0.16476794757326393,0.17885812135653886
financial_price_sector_macro,fwd_6m_return,large_cap,model_top_quintile,43,0.3886207428274187,0.1411012246978578,0.7906976744186046,0.1788113013162623,0.25404595071648023
financial_only,fwd_6m_return,large_cap,model_top_quintile,43,0.3472073890859537,0.1249430408779035,0.7209302325581395,0.15304827235496696,0.18090843369768417
growth_quality_only,fwd_6m_return,large_cap,model_top_quintile,43,0.3333508588597893,0.1272632865318037,0.7441860465116279,0.2539281543094026,0.1672358803935464
financial_price_sector,fwd_6m_return,mid_cap,model_top_quintile,48,0.17068134513189082,0.1485269007150974,0.7083333333333334,0.04163537545736847,0.02492988637107518
financial_plus_price,fwd_6m_return,mid_cap,model_top_quintile,48,0.15325687713106806,0.12857485536565927,0.75,0.03971548975559774,0.04928056162485891
financial_price_macro,fwd_6m_return,mid_cap,model_top_quintile,48,0.13965184192945013,0.10505423434398105,0.6666666666666666,0.04601913798178663,0.06351676375726946
financial_price_sector_macro,fwd_6m_return,mid_cap,model_top_quintile,48,0.13139712408219825,0.09407599342960465,0.6458333333333334,0.03778986208410901,0.05839405395492064
growth_quality_price,fwd_6m_return,mid_cap,model_top_quintile,48,0.060063070571958956,0.09407599342960465,0.6041666666666666,0.040253210092982265,0.056084642865968835
growth_quality_only,fwd_6m_return,mid_cap,model_top_quintile,48,0.05859258986446131,0.0079741791336124,0.5208333333333334,0.11453347093493975,0.03344039141125165
financial_only,fwd_6m_return,mid_cap,model_top_quintile,48,0.05486334902000617,0.007044254027525801,0.5208333333333334,0.09953954460497409,0.02188659432370965
growth_quality_only,fwd_6m_return,mid_cap,growth30_model_top_half,5,0.020220039679660705,-0.0369521081953458,0.4,0.47255143716457393,0.15993230421643365
