observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,gate
2589,10.812641986349314,0.2716768602645614,0.2484553194861364,1.0934636490233036,0.0010769325369240038,0.014588668738650624,-0.33876168370865734,0.552336809578988,price_only_ungated
2589,10.566194301316747,0.269069820559231,0.32327412475541834,0.8323271179306508,0.001153973360177967,0.013652136885045343,-0.5152256981808876,0.5353418308227115,growth30_profit_fcf
2589,10.148807153338545,0.26453789686201046,0.241201586570992,1.0967502354473526,0.001047378090437639,0.014712160238256722,-0.3391143016715813,0.5589030513711858,growth_positive
2589,8.44541220718065,0.2442940063636223,0.22549142812137504,1.083384891385434,0.0009686670185775878,0.01467704608994076,-0.3153854071325224,0.548474314407107,growth_profit_low_debt
2589,8.308265230304437,0.24252381618207508,0.22519437450675134,1.0769532618800128,0.0009627429457362798,0.014679788946055202,-0.317409641463841,0.5492468134414832,growth_profit_fcf_low_debt
2589,7.7811156376429125,0.23549301637725906,0.23799160318151238,0.9895013657168917,0.000952075361595639,0.01463403098911991,-0.3584494695073672,0.5511780610274237,growth_and_profit
2589,7.624992269109974,0.23333756834053654,0.23763049188816118,0.9819344583537492,0.0009447937741823781,0.014647278422966233,-0.3584851156151614,0.5504055619930475,growth_profit_fcf
