date,price_only_ungated,growth_positive,growth_and_profit,growth_profit_fcf,growth30_profit_fcf,growth_profit_low_debt,growth_profit_fcf_low_debt
2016-03-17,0.017459423667335272,0.017459423667335272,0.017459423667335272,0.017459423667335272,0.019646258530775507,0.017459423667335272,0.017459423667335272
2016-03-18,0.026744280156729305,0.026744280156729305,0.026744280156729305,0.026744280156729305,0.0062023659397549835,0.026744280156729305,0.026744280156729305
2016-03-21,-0.002673531931739914,-0.002673531931739914,-0.002673531931739914,-0.002673531931739914,0.0026229313161330037,-0.002673531931739914,-0.002673531931739914
2016-03-22,-0.00047452065088179896,-0.00047452065088179896,-0.00047452065088179896,-0.00047452065088179896,0.012231306838389688,-0.00047452065088179896,-0.00047452065088179896
2016-03-23,-0.008987833300715453,-0.008987833300715453,-0.008987833300715453,-0.008987833300715453,-0.011436912086070228,-0.008987833300715453,-0.008987833300715453
2016-03-24,0.0016791278028487622,0.0016791278028487622,0.0016791278028487622,0.0016791278028487622,6.54811270603961e-05,0.0016791278028487622,0.0016791278028487622
2016-03-28,-0.0013923600170831774,-0.0013923600170831774,-0.0013923600170831774,-0.0013923600170831774,0.0006534653739498353,-0.0013923600170831774,-0.0013923600170831774
2016-03-29,0.011321555196452338,0.011321555196452338,0.011321555196452338,0.011321555196452338,0.006727665228175139,0.011321555196452338,0.011321555196452338
2016-03-30,0.009785560567183105,0.009785560567183105,0.009785560567183105,0.009785560567183105,0.018166525853731574,0.009785560567183105,0.009785560567183105
2016-03-31,-0.00018625881016810688,0.001320243044147386,0.0012054103836625432,0.0011436358593389366,-0.0020162542928906504,0.0009636839032076882,0.0009126218775075619
2016-04-01,0.0061090635006320875,0.00938925982471352,0.008819311032326587,0.008584003249497823,0.028903389460436482,0.01023215573455329,0.010123839143952982
2016-04-04,-0.0074458246382757675,-0.004399594697317548,-0.00550639672600976,-0.005460566763076231,-0.003022919564287685,-0.005969221754874948,-0.005932313033945578
2016-04-05,-0.00605821083421078,-0.005188498884104729,-0.006041632235371527,-0.006258868557510149,-0.004816439432527797,-0.006242267124154276,-0.006334197309315721
2016-04-06,0.010073650433352897,0.012905409235930853,0.011687855417492557,0.011754474537437293,0.022587364196085452,0.011086431318758473,0.011177498898067979
2016-04-07,-0.014079086167815204,-0.014639875489600135,-0.01422313172945091,-0.014307175542976726,-0.015989553955913158,-0.014319190812130457,-0.014738485861449931
2016-04-08,0.006291431871171587,0.0030988749032448385,0.0035170038416296235,0.0036789617437054246,0.0022189322413481982,0.0030835534370297992,0.003248631192469539
2016-04-11,-0.0025544214499927994,-0.003080237805272907,-0.0030675400200734456,-0.0029549042061612803,-0.009301009512153138,-0.0029697652600122765,-0.0028564047115453607
2016-04-12,0.006538126041003526,0.004264663327075987,0.005094199218668092,0.0046987660728949445,-0.003099478871039979,0.0048426384138838775,0.004234970585478038
2016-04-13,0.015766289301957098,0.014955506321842045,0.014300303178595125,0.01407589038645001,0.0237131227810502,0.014988116357814973,0.014802033709359091
2016-04-14,-0.0004541012442905328,-0.0005585511126367108,-0.0006911806152727167,-0.0009107062993613832,-0.003765042565716664,-0.00016414570434654,-0.0003574554428495921
2016-04-15,-0.0004906871166031921,-0.00017516248674112047,0.00010586274474359272,-1.548696610136829e-05,-0.011627183539535027,0.0007800127887788363,0.0007120451691478585
2016-04-18,0.007859926021288304,0.007891054060161797,0.007412186948034486,0.00783886102301328,0.010908465293303832,0.008222689649803501,0.008438007000969782
2016-04-19,-0.0029782205753854105,-0.0058377738290612225,-0.005287446572280826,-0.003808312403013692,-0.020389849510555016,-0.0055614908761048645,-0.003969553196860487
2016-04-20,0.0035956910596638787,0.0032707364260304407,0.002654976574760473,0.002268412435759116,0.00874343747756691,0.003534457258446552,0.0031575654036708153
2016-04-21,-0.0028236152614052315,-0.0001014066610881796,-0.002897998866644216,-0.002936546175755241,-0.0024960731945974507,-0.003747234877339653,-0.0034382910174280278
2016-04-22,0.004193188370864514,-0.0041036967816258105,-0.004430125550276205,-0.004488516804501425,0.0015463073834680041,-0.0040857629974421685,-0.005051332288342585
2016-04-25,-0.0017517188260375298,0.001151018432840067,0.0016035558622582318,0.0018527024495514702,-0.001767119664362965,0.0012093661673276772,0.0016058942897931889
2016-04-26,0.010236527177737752,0.00791931705485447,0.008224042949858155,0.00840226980657487,0.0031261482197340457,0.00810788787931207,0.007823477817910336
2016-04-27,0.005516153553952837,0.0008689447923912095,0.0015585904323999842,0.001664957386944695,0.00784183979722082,0.0007850208092270621,0.000507685158661754
2016-04-28,-0.020848752071437097,-0.021219727808146058,-0.02152532910411115,-0.021527553219436505,-0.02161107487000881,-0.0219469589109999,-0.021589249084821405
2016-04-29,-0.005720405560939758,-0.007921150159272848,-0.007081815060098472,-0.00703393859470008,-0.02122536798565927,-0.00600190019523074,-0.004575511918351838
2016-05-02,0.005488163144719187,0.006388754561937949,0.006785871099527689,0.006458698930290561,0.007033236245515551,0.007050839928681488,0.007108534632113536
2016-05-03,-0.01457855280624744,-0.012251699491596435,-0.011883138485808725,-0.011736247408337968,-0.024638516108596145,-0.011798998638136582,-0.011701133138439611
2016-05-04,-0.010173356471711617,-0.00987117748981011,-0.009230856420155547,-0.009179144236400654,-0.013098278900387186,-0.0100202861920743,-0.009293828682572995
2016-05-05,0.002215649116785668,-0.0007191436454158091,-0.000738479973668084,-0.0002775154683549134,0.00976769049015297,-0.0004473129838644838,2.486550149992476e-05
2016-05-06,0.006838004202946301,0.0055297963086287,0.005316166702784607,0.005084553447611669,-0.0005954821787743092,0.005531448821759617,0.00540615949592334
2016-05-09,-0.0017007447148520514,0.002670886961049146,0.002709132010956965,0.002750316211825158,0.0024606539742429295,0.0023178847034628905,0.002395283928638383
2016-05-10,0.014503790376783446,0.01263314840741609,0.012542888779696932,0.012422067082359302,0.019082552257418173,0.012524480079449798,0.012634766490863631
2016-05-11,-0.00632235213484501,-0.011194095857630612,-0.010827772357288065,-0.010647532011170831,-0.011986774158306332,-0.009948436075475145,-0.010182381296678786
2016-05-12,-0.007493426237011254,-0.006879640872542276,-0.006176537672675671,-0.0059419636538149976,-0.015931226488897984,-0.005540678051141649,-0.005590387092035457
2016-05-13,0.012031035565481896,0.015655373621427222,0.015399488404754485,0.0153664509577932,-0.00019637776990762135,0.015568032132233381,0.015368699500825072
2016-05-16,0.01615506291439909,0.01716109166401377,0.01689116138387779,0.016794601090284772,0.02040715684911787,0.01683735499094895,0.016837699200701387
2016-05-17,-0.006641285114150752,-0.009390058318383738,-0.009162050859424531,-0.009171747190356168,-0.009853093327222243,-0.009703832847071985,-0.009782915160088602
2016-05-18,0.0026239158537377915,0.008272494829396826,0.00785208341199292,0.007708550043963265,0.013496400374300888,0.008670811122617651,0.008704665035092369
2016-05-19,0.008654464671338045,-0.001282811718351427,-0.0016145731270909285,-0.001591428985668963,-0.005096685752988231,-0.0011625434232083705,-0.0011483343115149154
2016-05-20,0.027345024663564477,0.020190002238129206,0.019819301739192427,0.019584362039680146,0.02060004363626458,0.019917663635112902,0.0194868823707938
2016-05-23,0.001745430315855668,0.0010140590027853575,0.0009847869225383529,0.0007350380152922636,0.010334442022145368,0.0008736051848947298,0.0006202972981143047
2016-05-24,0.021164037745024813,0.023472880192615758,0.02320270984689323,0.023009024927249804,0.020285708545307674,0.023523940812425717,0.023071421196321697
2016-05-25,0.005668601555571182,0.0037635082951077044,0.0034481898825642785,0.003231771063574345,0.006474037227563914,0.003175235984612243,0.002914880741982709
2016-05-26,0.002042612583727857,0.0019495698187794366,0.0017767555028166343,0.0015881756055534223,-0.002912902514712226,0.0024220205709536294,0.0019154097052471017
2016-05-27,0.007595765585368039,0.008060321263802787,0.008308942162229386,0.008290213180879764,0.0018668628069366117,0.007853147725631622,0.007886829562658883
2016-05-31,0.001565363652546311,0.000873808969680962,0.0005448406207502842,0.0005827951533269035,0.0077391486257083475,2.1365348205825125e-05,0.00018725251962223134
2016-06-01,0.0005662170759166119,0.0024169323624742976,0.002095031673298468,0.0022134037242580178,0.0047681693294197025,0.002156480215210463,0.0021357015531451983
2016-06-02,0.0031627823654453223,0.0041881175067037864,0.0040721724359382185,0.0040935168214089115,0.003489526924687958,0.002918388234011095,0.0029059016597685634
2016-06-03,-0.006361666837616899,-0.008407108239038277,-0.008199154746352452,-0.008063762273369302,0.021959331010904942,-0.008546783066042528,-0.008713303155651211
2016-06-06,0.0005238989216532126,-0.003375113163862577,-0.0038281148773099704,-0.0039008642806193533,0.0032453337235921614,-0.003374775418190558,-0.003860896226348956
2016-06-07,0.0013744177981573338,0.002240943067173399,0.002107573293667412,0.0021544732316005097,0.002479203042332484,0.001574152516095024,0.0016033683922143513
2016-06-08,0.0021750331228143557,0.001621534381979689,0.001337918355429818,0.0015381685425130249,-0.0037886023948305453,0.001818719518647618,0.0022118575068685938
2016-06-09,0.00011493868017914584,0.001922211424519275,0.0026270182479466915,0.002706133501149062,-0.004199883140611191,0.0026880920032989687,0.002717454432013421
2016-06-10,-0.013348909131866468,-0.013994074129692332,-0.013438302431276762,-0.013192197547362455,-0.021156838109435944,-0.013533929536229568,-0.013308647038808392
2016-06-13,-0.002530028311853425,-0.001945296748087784,-0.0018382443653152155,-0.001918781702707377,-0.005387710746669494,-0.0015962392787540133,-0.0018664677257894848
2016-06-14,-0.0009753486349921038,-0.0007252489668966446,-0.0007170738275849,-0.0007647187757492739,-0.003670221550933439,-0.000658919432530379,-0.0006489922990913099
2016-06-15,0.002199752193911145,0.002753721530541851,0.0026942150685166184,0.0025766978631437463,0.0016427785832962283,0.0021704278831004868,0.002071242334380532
2016-06-16,0.001052592217228188,0.0011718640108977056,0.0014085980995700578,0.0013828688863178416,-0.002546021355907452,0.0015086500423430777,0.0011337463223339327
2016-06-17,-0.00843531001435526,-0.011694999871677733,-0.01086490067811232,-0.010784726923782318,-0.014663448093539144,-0.01159114721283497,-0.011650922498605689
2016-06-20,0.013725521864019288,0.012923179151797767,0.012872740602827277,0.012948910840237237,0.004461220034624638,0.012426735192669222,0.012276503152951822
2016-06-21,0.006069529803486308,0.005985991237305985,0.0062609523654474425,0.006539386827162187,-0.0070145264997351076,0.00627956199682709,0.006513085051175315
2016-06-22,-0.014594819699266745,-0.015462567248574052,-0.014494208136055974,-0.014377011414271246,-0.002446854278535096,-0.014222424121714356,-0.014179849206553826
2016-06-23,0.02009967890144717,0.01864624927493071,0.01831662975834079,0.018268317844944964,0.0224865339631308,0.018171391880301858,0.01793462034612868
2016-06-24,-0.0434331149081658,-0.04123464322330526,-0.04083578376949844,-0.04073951882678662,-0.06265456961216577,-0.040522955715624545,-0.04006343367325547
2016-06-27,-0.02570951854584237,-0.022576447315213428,-0.02215196768281008,-0.02188407857206279,-0.04199211804046188,-0.021231857078827635,-0.0210342985092842
2016-06-28,0.020552681481361478,0.021064836503332057,0.020331767663787557,0.020284611697571238,0.03401866439089729,0.01984743502070765,0.019668975953108247
2016-06-29,0.020439723911653936,0.020149857494621743,0.019898498867278767,0.019696833699584238,0.027944442313603754,0.019905763613691407,0.019709286827575057
2016-06-30,0.014407091674886583,0.014792319397814896,0.014782653913556733,0.014896006970693532,0.006714879160256398,0.014997342013564448,0.015223359882120532
2016-07-01,9.872526773198472e-05,0.0002314373316828983,0.00026594696507809706,-0.00014944857545019742,0.0006372779603775885,-0.00029893361896427017,-0.0007300289244854617
2016-07-05,-0.005727587429055547,-0.00453768969246933,-0.004428456496430308,-0.0045379311316095525,-0.013105849900990993,-0.004210580777386153,-0.004419561903360185
2016-07-06,0.010039423419155718,0.009833925789303866,0.00957590053864038,0.009815706814356642,0.009228017290169033,0.009256349117091518,0.00954309281078155
2016-07-07,0.003759773543521673,0.004171080739933445,0.0039392435348358555,0.0038541006378887523,0.005082417392047275,0.004004071943318573,0.00411156212605093
2016-07-08,0.020238752656569076,0.022038125637428466,0.02194157429298941,0.021873800637592172,0.026216557567223436,0.021698665469400094,0.02149340354500984
2016-07-11,0.0070287206622101795,0.006230968278689661,0.006028526403617213,0.006219481109305553,0.010239805026260526,0.006062952813493654,0.006255317493431681
2016-07-12,0.009330040423025454,0.007677302140490412,0.007818258820235709,0.007694304007795868,0.003619924427265289,0.007247006823580457,0.007370671938137695
2016-07-13,0.005314769123617763,0.004237784593773444,0.004522177626150102,0.004459572278734644,-0.006311965915333909,0.004567209454712432,0.0045734086933330986
2016-07-14,0.004785429289285098,0.00444218858804804,0.004387924270972127,0.004280885199414346,0.010859972297767959,0.004888827905800514,0.004924123726362809
2016-07-15,-0.0008270248059934161,-8.446411525846715e-05,-0.00040745958632709933,-0.0004153128665933998,0.006184382538489103,-0.0005594757142288378,-0.0004967396949868378
2016-07-18,0.003633665405800821,0.004591791114575149,0.004651019620115525,0.0046091352060658244,0.009109035203371113,0.004684327633317567,0.0044003391282146295
2016-07-19,-0.002392441154123556,-0.001155160301053996,-0.0011209783813814008,-0.0002680085921633233,-0.010739622238611302,-0.0010799760499074845,2.9676345606031656e-06
2016-07-20,0.005856670269043231,0.007301800877155366,0.006827193686022326,0.006664501232080394,0.01533306511726748,0.006405724577340291,0.006252472806701409
2016-07-21,-0.011280158951762775,-0.010812166976552016,-0.010605387126891005,-0.010480048664535781,-0.006908558439745013,-0.01169700290465549,-0.011434743144397231
2016-07-22,0.009615864830022481,0.010673171900365415,0.01065653218308657,0.010694285992214031,0.0012299119643439799,0.010450189747816297,0.010520425082690715
2016-07-25,0.000964037680280255,0.0031159498324088973,0.0026205257549197264,0.0024850684045107044,0.008461044853701388,0.0024599772669239733,0.0022160600975147486
2016-07-26,0.010408771120486104,0.010453594701825449,0.010329589474109105,0.010027057710884451,0.0013431613712891338,0.010763710692419472,0.01041820322011378
2016-07-27,-9.405221896478794e-05,0.0001285743723080473,0.00026051993196851036,0.00019719299082599024,0.013249169724876456,0.0005344589436771807,0.0005367197770753099
2016-07-28,-0.0023917623313502124,-0.001942706950991998,-0.0024143537577437824,-0.002356090026866415,-0.006512118748181139,-0.0024025865156200145,-0.0023594223573831594
2016-07-29,-0.0005290217751449079,4.7572162321486016e-05,0.00010460431037433667,5.2740048535841334e-05,-0.01066928867920594,0.0003563784306299869,0.0005379722226102719
2016-08-01,-0.002343268644103356,-0.002232430029991138,-0.002349014886571655,-0.0025340910482082543,0.008274628574584978,-0.001971067622434613,-0.0021129258616011935
2016-08-02,-0.008215067176869392,-0.008766362044768524,-0.009017716051826172,-0.008992776460209552,-0.007841441554738574,-0.008437626117404269,-0.008087133830115415
2016-08-03,0.0027099179662023157,0.0028462973800841345,0.0028332971785498726,0.002903025510825314,0.002301420620192599,0.002929788173205748,0.0027820056125607384
2016-08-04,0.00370862133235986,0.0036493913772450565,0.0038508492149738967,0.003829753142294208,0.00428673351705818,0.0033882874220993444,0.003404727890513499
2016-08-05,0.01044063265137747,0.009246180693113323,0.009144940867542563,0.00894930318522499,0.005044115284800856,0.008432548439685465,0.008422951992624144
2016-08-08,-0.0004053093980617497,-0.0012613456926172427,-0.0011769255826539222,-0.0010403600775464308,-0.004923664777228627,-0.0014888190701364736,-0.0014562725444122124
2016-08-09,0.003775688905383329,0.0030688734713896627,0.002624372607947482,0.002705856178686754,0.009665095477939858,0.0031158505289779767,0.0031807837477915704
2016-08-10,5.079884240893353e-05,-0.0007377017815928268,-0.00035020509608007513,-0.00034265397334900486,-0.0023299477216067914,-0.0005511699998926171,-0.0005005172650859372
2016-08-11,0.008148543717634337,0.009132057709967346,0.009074806494843837,0.008934072973057238,0.005765069761464726,0.009164317901698088,0.00904041101571976
2016-08-12,0.0030870315865552025,0.005370506466478212,0.0053044989102237995,0.005265550185296456,-0.00032383177054084994,0.005131040854757417,0.005034064977776482
2016-08-15,0.004277717904609369,0.004581844697661936,0.004476645899547081,0.0045711621273678,0.011000631941574439,0.004298516216097505,0.004437545319049483
2016-08-16,-0.005676529174380371,-0.007401777884996667,-0.0072766117112964546,-0.007300763601516975,-0.006354551250482065,-0.0071650867555444996,-0.007225224312838173
2016-08-17,-0.0035571487989281753,-0.0030945517081799236,-0.0029458744494574238,-0.003005183960138217,0.0005776437403199052,-0.0030135622578292926,-0.0032270475442345635
2016-08-18,0.006266403209961908,0.0040553118561355486,0.003891385803947593,0.003929211949959895,0.0045612715328982225,0.00390832729539961,0.003829705832125788
2016-08-19,0.0032660683520962137,0.007759904801013084,0.007585697853910171,0.007580850868783502,0.0005458137901666327,0.007640564390777766,0.00768309829887708
2016-08-22,-0.0019576320199002927,-0.001888943019816507,-0.0018017979382445543,-0.0017905443418005662,0.004197559824643676,-0.0019384629305714994,-0.0018484694724015746
2016-08-23,0.004584139293714805,0.005207210113014619,0.005208123428849126,0.0051273251895552615,0.008066521584353725,0.005146050126772543,0.004984883367705369
2016-08-24,-0.009954140191506446,-0.010988401736979687,-0.010766249129378281,-0.010730367022250406,-0.013619160222686534,-0.010626264936887012,-0.010504790737542676
2016-08-25,-0.008138634291516754,-0.0076856410297619195,-0.007719496231494087,-0.007821618379834841,-0.003148349937529031,-0.007758953933926725,-0.008067903099050295
2016-08-26,0.00423617945369805,0.004402937213449266,0.004249731379687633,0.004217058227397508,0.007580496332885108,0.004516110036849865,0.004546729596352343
2016-08-29,0.00454555612337602,0.00330655787498932,0.00355231723663485,0.0036295411423538588,0.0021007334936798032,0.003800179223283312,0.003737867084216736
2016-08-30,-0.00267432413829655,-0.003237630451227781,-0.0031228895509196482,-0.0031004419659113494,-0.002705917314189778,-0.0030581248019949047,-0.0030956111450426587
2016-08-31,0.0007938387015285453,0.001120569167052936,0.001290364980713255,0.0012759081555381044,-0.0009642960170432127,0.0011474005093020084,0.0011958408838027555
2016-09-01,0.005120305955958099,0.003769176114985183,0.004059785389072294,0.004042490990754801,0.001376671470793243,0.0038639539710514877,0.003905569370637909
2016-09-02,0.001955519355701611,0.002388405453288614,0.0021480853009638624,0.00216819727713373,-0.005996296233299013,0.002356592714226805,0.002294440177532991
2016-09-06,0.0024251454816953087,0.002000164324801252,0.0017786270131273502,0.0016709683721004794,-0.001140071006041364,0.0020439549317941242,0.0017458312490940913
2016-09-07,-0.006337074665392307,-0.0052446449469305675,-0.005266181566744614,-0.005212526477320603,-0.006852103974748798,-0.005514476289575769,-0.0054892533787354435
2016-09-08,-0.005134871295053364,-0.00490575999928977,-0.00489629133887986,-0.004935873310035279,-0.000749841258021013,-0.004574711027032188,-0.004624750147884811
2016-09-09,-0.029078515705793943,-0.029378017614631265,-0.029349274049999832,-0.02928496442938254,-0.028088448993933476,-0.028924261143722974,-0.028781195820472904
2016-09-12,0.016679989073455238,0.01616969722746631,0.016101936743419497,0.016012540211577164,0.018581663210211853,0.01584486529171821,0.015718377170993034
2016-09-13,-0.015591046449419872,-0.015220034425161122,-0.015087525389143219,-0.014984162086141554,-0.00761966520009009,-0.015037158042457437,-0.014954177967647832
2016-09-14,-0.005317594937399717,-0.00512842901027947,-0.004889163675601929,-0.004971914255525739,0.011790922908418097,-0.004956102428952268,-0.005167652839376096
2016-09-15,0.01369816891089599,0.014192709204186383,0.013688292379073238,0.013702478325000714,0.015544072168284757,0.014033160075515727,0.014087986880194702
2016-09-16,-0.004497838940218586,-0.003954417133795903,-0.004137774816379186,-0.004271251660626628,-7.817325951221333e-05,-0.004233383191726076,-0.004380579448711939
2016-09-19,0.0015782513318190162,0.0025895570126593143,0.002583022766904986,0.0026545266883321646,-0.004429192492897202,0.002824727253874429,0.002758870760452915
2016-09-20,0.0014809258097752387,0.002363031256496027,0.0026320211302631787,0.002651736247516436,-0.0008036450409225349,0.0021587066237963998,0.0023622423719568157
2016-09-21,0.02006100827958882,0.01924664287477825,0.019215320819648888,0.019434085186102356,0.00938990645486906,0.019436605932361184,0.01952038836044966
2016-09-22,0.00439149243070817,0.005106570224048185,0.005325604193325651,0.0052973445955713265,0.0033517974324482613,0.005123147170909495,0.005197886103740303
2016-09-23,-0.005540444980368895,-0.005265224362795884,-0.005077135748147994,-0.005113686285455371,-0.0041650776942160255,-0.0054247243179937794,-0.005403104589587478
2016-09-26,-0.009333092797592663,-0.009432112265427154,-0.00939048982821901,-0.009328947778211139,-0.007402912137157426,-0.00928316944133062,-0.009358725734557491
2016-09-27,0.011395155420243943,0.011842471534670185,0.01202295683994561,0.011937638751980844,0.013698648588779987,0.012338238164819024,0.012294569053566764
2016-09-28,0.006130124252866584,0.0037592654068096796,0.0036015658889112703,0.0035897369383641473,-0.0008577497750856533,0.0034495469298122675,0.00338667318756575
2016-09-29,-0.012224799777638653,-0.012522301141711356,-0.012167497031515997,-0.012160612020172002,-0.006791452792280493,-0.012223610581698264,-0.01227402894449335
2016-09-30,0.012462972533076414,0.012407979668302609,0.012210752199252385,0.012162498701673026,0.006660428616513281,0.012199217596185804,0.012233541403645846
2016-10-03,-0.0026730906697671358,-0.0030375596219206482,-0.0032498066939911302,-0.003469286475250163,-0.005761585892785192,-0.0029644402661714695,-0.0032631355124651943
2016-10-04,-0.0027390229936545304,-0.0017821414261987678,-0.0018069301249274833,-0.0018292691417733063,-0.005183121156248878,-0.0016299618833862358,-0.0015699569957414233
2016-10-05,0.004933232861659387,0.00459829863722122,0.004523797952158608,0.004361541697779167,0.008112438926669194,0.004834196873592533,0.004711524376395359
2016-10-06,-0.0030479978795206674,0.0021684214234870035,0.0024937819341361604,0.002538763214700194,-0.0038795873317852276,0.002558889099046491,0.0026897004600132573
2016-10-07,-0.002797037285457759,-0.0026423914184773925,-0.00271290346432376,-0.002662412494822345,-0.0026265581365722355,-0.0023257590717240947,-0.0024506033616027126
2016-10-10,0.0007284736561636957,0.0016402648582335717,0.0014932199557350235,0.0015561023621385517,0.0043350328354159195,0.000948121508158368,0.0010199042430892244
2016-10-11,-0.02363751408178568,-0.022731939344081784,-0.022533393590640854,-0.022440549185958204,-0.027384373388094404,-0.02244852224909531,-0.022385815374989224
2016-10-12,0.0005721721451826066,0.000858647562239764,0.00115377724890417,0.0012502458837748546,-0.01235562186436548,0.0011034833911796138,0.0011904595557019264
2016-10-13,-0.006033957605635403,-0.0057636926557141565,-0.005779823865437898,-0.005807373563493692,-0.003823360597339685,-0.006149814675371156,-0.006247868990369108
2016-10-14,-0.0004574957814141953,-0.0002478658085530637,-0.0002517095960696435,-0.000288785665508212,-0.002197588555803487,0.00013670215171553287,0.00014483638624016276
2016-10-17,-0.006173456780268944,-0.0042911055612611035,-0.004302936880606293,-0.004233759799820101,-0.00402601496080542,-0.004463403753631559,-0.0045222933872425776
2016-10-18,0.00915150311621701,0.008427404675091284,0.008177453291659914,0.007381613611058808,0.012649486906461744,0.00793654012951615,0.007183176471913343
2016-10-19,0.0003627740130950817,1.6174866333173037e-05,-0.00011436963460417647,-0.00021398498248722023,0.0005019668245264304,-0.000444239512085326,-0.0005933897865162778
2016-10-20,0.003955412377171102,0.0024183253404104067,0.0022580158705209977,0.002135400689742421,0.006683305307207917,0.0020237877384701648,0.0019399439717012136
