date,base_return,prediction,balanced_scale,growth_scale,max_scale
2022-01-21,-0.028933499621402,0.01770013544625397,1.0085330190355961,1.0170660380711922,1.0255990571067881
2022-01-24,0.0036954334508204,0.02659829647774325,1.0390718318951695,1.078143663790339,1.1172154956855087
2022-01-25,-0.0036419191915271,0.03599841952478709,1.0700677511189052,1.1401355022378103,1.2102032533567157
2022-01-26,0.0088624348615116,0.04330335083342263,1.0926832824868427,1.1853665649736855,1.2780498474605282
2022-01-27,-0.0176818589115225,0.050092398427047574,1.112237636169883,1.224475272339766,1.336712908509649
2022-01-28,0.0323290191313048,0.050506561537854336,1.1133368195069069,1.2266736390138135,1.3400104585207204
2022-01-31,0.0442402078196055,0.058269993835403246,1.1336481471887796,1.2672962943775594,1.400944441566339
2022-02-01,0.0227247350435507,0.05850340821997798,1.1341702003920684,1.268340400784137,1.4025106011762056
2022-02-02,0.0191815752853622,0.06012954335865245,1.1380902766988297,1.2761805533976596,1.4142708300964892
2022-02-03,-0.0258690711943454,0.06683565407081374,1.1534035018518132,1.3068070037036263,1.4602105055554397
2022-02-04,0.0110925550015884,0.06805757106911116,1.1559608442772376,1.311921688554475,1.4678825328317124
2022-02-07,0.0004256863634553,0.0654873372324062,1.1503086133123952,1.3006172266247904,1.4509258399371854
2022-02-08,0.0029793500076232,0.06401708444507345,1.1469370034497992,1.2938740068995984,1.4408110103493978
2022-02-09,0.0197702552346771,0.06275029367989975,1.1439582713015437,1.2879165426030874,1.4318748139046313
2022-02-10,-0.0305499356083752,0.06127817601884478,1.14043094631504,1.2808618926300797,1.4212928389451196
2022-02-11,-0.0175151206556797,0.061784595230793236,1.1415739797553714,1.283147959510743,1.4247219392661141
2022-02-14,-0.0074279159031216,0.06353563489364465,1.145600273728582,1.291200547457164,1.436800821185746
2022-02-15,0.0252757782365098,0.055944502544312075,1.1269885570944735,1.2539771141889469,1.3809656712834202
2022-02-16,0.0017691474007593,0.05781168037368419,1.1316991852939653,1.2633983705879308,1.395097555881896
2022-02-17,-0.0259211773125341,0.052693849298239434,1.1182768448736284,1.2365536897472569,1.354830534620885
2022-02-18,-0.0132474483739612,0.04735707570583578,1.103289200001291,1.206578400002582,1.3098676000038731
2022-02-22,-0.0230744770946024,0.046758668240774806,1.1015107480194488,1.2030214960388976,1.3045322440583462
2022-02-23,-0.0179676991063201,0.03977552673773995,1.0803593845100221,1.1607187690200444,1.2410781535300666
2022-02-24,-0.0011532662611375,0.03804574589869908,1.0748743261607652,1.1497486523215306,1.2246229784822957
2022-02-25,0.0414125265125606,0.04429417304732317,1.0941442029725506,1.1882884059451013,1.2824326089176519
2022-02-28,0.0020989871222115,0.050806634295989146,1.1129245531634675,1.225849106326935,1.3387736594904025
2022-03-01,-0.0100476494859276,0.0380024127436325,1.0745954220238678,1.1491908440477356,1.2237862660716035
2022-03-02,0.0307503926510734,0.04614211885032983,1.0995174022773417,1.1990348045546833,1.298552206832025
2022-03-03,-0.0058454849197296,0.05024574304739405,1.1112648795817024,1.2225297591634048,1.3337946387451072
2022-03-04,0.015502886702867,0.046921636578013314,1.1017099956770184,1.2034199913540369,1.305129987031055
2022-03-07,-0.0199792983704367,0.04594836500233056,1.0988130037503538,1.1976260075007077,1.2964390112510615
2022-03-08,-0.0151110521100272,0.030282224827600252,1.0490163611390473,1.0980327222780948,1.147049083417142
2022-03-09,0.0018303246364862,0.03461035402843267,1.0633715854499142,1.1267431708998283,1.1901147563497425
2022-03-10,0.0056149116858896,0.05163703815230848,1.1150216364324161,1.2300432728648323,1.3450649092972482
2022-03-11,-0.0084134095939143,0.04820945142073103,1.1053061534102342,1.2106123068204684,1.3159184602307024
2022-03-14,-0.0162672469096326,0.04378647732452402,1.0921949787305767,1.1843899574611536,1.2765849361917305
2022-03-15,0.0010240722185497,0.04307899924612421,1.090008647424277,1.180017294848554,1.270025942272831
2022-03-16,0.0078628673328893,0.039771063714983484,1.0797175227574562,1.1594350455149127,1.239152568272369
2022-03-17,0.0384730053534744,0.044445263360733026,1.0940867135231476,1.1881734270462954,1.282260140569443
2022-03-18,0.0214716039171463,0.05111865070911774,1.1134023801081354,1.2268047602162706,1.340207140324406
2022-03-21,0.0281216681254915,0.04474712731321093,1.0949016442927129,1.1898032885854257,1.2847049328781384
2022-03-22,0.0100498089711516,0.026355395334139244,1.0350842955581907,1.0701685911163816,1.1052528866745726
2022-03-23,-0.0008989221625516,0.023945916430729818,1.0267427004838126,1.0534854009676253,1.0802281014514379
2022-03-24,0.0350136211429151,0.019474252611327448,1.0111244387866938,1.0222488775733873,1.0333733163600811
2022-03-25,0.0128523649138058,0.015012356510086153,0.9954531073619705,0.9909062147239409,0.9863593220859114
2022-03-28,0.0041889573085544,0.012483077587167279,0.9865783411832595,0.9731566823665191,0.9597350235497786
2022-03-29,0.0040261670105383,0.026194946149829854,1.0345552139820409,1.0691104279640815,1.1036656419461224
2022-03-30,0.0031833837279145,0.02514398966966894,1.0309091860263215,1.061818372052643,1.0927275580789646
