observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,portfolio
2345,86.69797650807874,0.6173308828850741,0.4279927629063287,1.4423862653495014,0.0022780170482839908,0.0,-0.6078631051051584,0.5727078891257996,ml_meta_scale_max
2345,76.25445230412511,0.5954431484031584,0.400985839831951,1.4849480686218306,0.0021778202252381485,0.0,-0.5362381376594381,0.5727078891257996,ml_meta_scale_growth
2345,64.92047641041096,0.5684721523912735,0.3806875638362354,1.4932774442713852,0.002077623402192306,0.0,-0.4615151920041711,0.5727078891257996,ml_meta_scale_balanced
2345,53.48915744145608,0.5366980750621171,0.36820909500131976,1.4575904896107832,0.0019774265791464643,0.0,-0.44024520868507344,0.5727078891257996,base_asset_overlay
