observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,regime,strategy,universe,grain
197,-0.097834744620654,-0.12339787231286203,0.596281402500298,-0.20694570012654445,0.00021646566080431778,0.2511844331641286,-0.43973383619591533,0.45685279187817257,bear_normal_vol,lower_caps_bear_short_weak_63d,lower_caps,1d
197,-0.04627797324692029,-0.05881145263376353,0.1982183830467897,-0.29670029454271657,-0.00016285179901596552,0.3401015228426396,-0.1348009747857155,0.4416243654822335,bear_normal_vol,sector_bear_short_weak_63d,sector_etfs,1d
197,-0.3877326732961769,-0.46610281561867617,0.3313973617928168,-1.4064771460373742,-0.0022543160948824102,0.43147208121827413,-0.3877326732961769,0.07614213197969544,bear_normal_vol,lower_caps_vwap_reclaim_20d,lower_caps,1d
197,-0.1474023923447897,-0.18452864754230902,0.12760169088773857,-1.4461301120582615,-0.0007768209153585532,0.3934010152284264,-0.20531647775390616,0.17766497461928935,bear_normal_vol,sector_breakout_55d,sector_etfs,1d
197,-0.4796682200991236,-0.5664199586313814,0.38527664087800817,-1.4701642885500796,-0.0030165849881916337,0.12657722987672226,-0.5097076734635376,0.26903553299492383,bear_normal_vol,lower_caps_momentum_12_1,lower_caps,1d
197,-0.5344955562361191,-0.6239789044416242,0.3988541664872055,-1.5644286981809434,-0.003552482321673564,0.15138989605994685,-0.5767507577154573,0.2893401015228426,bear_normal_vol,lower_caps_relative_strength_126d,lower_caps,1d
197,-0.29182901580270504,-0.35687036849290865,0.22777026606093412,-1.5667996295769224,-0.0016476368980771635,0.1712593666908388,-0.36338840456165433,0.4873096446700508,bear_normal_vol,large_caps_relative_strength_126d,large_caps,1d
197,-0.5540182009033325,-0.6440321696359785,0.3744913756231637,-1.71975167269017,-0.003783497966786455,0.31868503746676335,-0.5540182009033325,0.08629441624365482,bear_normal_vol,lower_caps_breakout_55d_trend,lower_caps,1d
197,-0.21053835038403168,-0.2609614134819739,0.1464838479319157,-1.7815029927618111,-0.001156657909266016,0.5685279187817259,-0.2850452551740087,0.116751269035533,bear_normal_vol,large_caps_vwap_reclaim_20d,large_caps,1d
197,-0.35899006568536573,-0.4338340402824771,0.2161819156849903,-2.0068007950981377,-0.0021622530808242477,0.1496374184191443,-0.3892491333629331,0.41116751269035534,bear_normal_vol,large_caps_momentum_12_1,large_caps,1d
197,-0.35558460026614114,-0.42998359165878963,0.20637812178084802,-2.083474682046904,-0.002143805618139982,0.38578680203045684,-0.38752968193139214,0.4416243654822335,bear_normal_vol,sector_rotation_top3_63d,sector_etfs,1d
197,-0.283528950472835,-0.34721243528839196,0.15930638701409852,-2.1795261432780086,-0.001640244667995153,0.5291475304165659,-0.29858869396893994,0.15228426395939088,bear_normal_vol,large_caps_breakout_55d_trend,large_caps,1d
143,-0.3035791002224031,-0.852324572807643,0.38719840853797016,-2.2012605269374723,-0.0024251056055807764,0.3974358974358974,-0.32613689097431087,0.38461538461538464,bear_normal_vol,hourly_lower_caps_momentum_2h_24bar,hourly_lower_caps,2h
72,-0.24899152671121483,-0.8652546276471743,0.3665617965200026,-2.3604604622237524,-0.003836223264968038,0.3888888888888889,-0.24309321523016103,0.4305555555555556,bear_normal_vol,hourly_lower_caps_momentum_4h_24bar,hourly_lower_caps,4h
324,-0.478315453126432,-0.9520004457141945,0.357739648655604,-2.6611544157653197,-0.0019631098039114615,0.3652263374485597,-0.4952884212023341,0.4104938271604938,bear_normal_vol,hourly_lower_caps_momentum_1h_24bar,hourly_lower_caps,1h
143,-0.204642240574611,-0.7019407764534009,0.2603487008175,-2.6961562483288497,-0.0015547495927275058,1.2167832167832169,-0.23564424624446445,0.24475524475524477,bear_normal_vol,hourly_lower_caps_vwap_reclaim_2h_session,hourly_lower_caps,2h
72,-0.08970099335087944,-0.48204923160236113,0.17059664685040285,-2.825666509290026,-0.0012756065871938947,0.20833333333333334,-0.09436439468269664,0.06944444444444445,bear_normal_vol,hourly_lower_caps_breakout_4h_40bar,hourly_lower_caps,4h
72,-0.06500104332086065,-0.37529082579721684,0.12743533001615093,-2.9449511822949974,-0.0009171308262014477,1.0138888888888888,-0.09621773684801571,0.18055555555555555,bear_normal_vol,hourly_sector_vwap_reclaim_4h_session,hourly_sector,4h
72,-0.1910383704780435,-0.7732770628025138,0.2574060021363933,-3.004114342262978,-0.0028744026375921838,1.0972222222222223,-0.19095971922631294,0.20833333333333334,bear_normal_vol,hourly_lower_caps_vwap_reclaim_4h_session,hourly_lower_caps,4h
72,-0.09134095547981957,-0.4885458858045604,0.16026229315625423,-3.0484144222760667,-0.0013042301847009672,0.43101851851851847,-0.11258867189395783,0.4583333333333333,bear_normal_vol,hourly_large_caps_momentum_4h_24bar,hourly_large_caps,4h
197,-0.3479419338388847,-0.42132161441920557,0.13330055157923296,-3.1606892051663777,-0.0021330082910822074,0.2554991539763113,-0.3662341449308135,0.3096446700507614,bear_normal_vol,sector_rotation_regime_defensive,sector_etfs,1d
72,-0.05872560811312044,-0.3453431677957133,0.10820997625926337,-3.1914170923417977,-0.0008287029605572417,0.39351851851851843,-0.056705649903064925,0.4444444444444444,bear_normal_vol,hourly_sector_momentum_4h_24bar,hourly_sector,4h
143,-0.13519517382372048,-0.536014823936027,0.16619274632871767,-3.2252600415894626,-0.000997071659908883,0.35174825174825175,-0.12064838889130558,0.3706293706293706,bear_normal_vol,hourly_large_caps_momentum_2h_24bar,hourly_large_caps,2h
143,-0.17771758867242293,-0.6445812004436551,0.19965773066594358,-3.22843096680355,-0.0013410010995501553,0.36247086247086246,-0.18404036921636968,0.1048951048951049,bear_normal_vol,hourly_lower_caps_breakout_2h_40bar,hourly_lower_caps,2h
72,-0.1051895002285449,-0.5406777321010701,0.15665798957667357,-3.4513256142384274,-0.0015183634630158201,0.9444444444444444,-0.14289332984971725,0.16666666666666666,bear_normal_vol,hourly_large_caps_vwap_reclaim_4h_session,hourly_large_caps,4h
324,-0.285696818465221,-0.7919734686678606,0.20817003288492889,-3.804454741598871,-0.0010235111120743125,0.36213991769547327,-0.2901927148964767,0.10493827160493827,bear_normal_vol,hourly_lower_caps_breakout_1h_40bar,hourly_lower_caps,1h
324,-0.4911844985549251,-0.9572816084833928,0.2430541935035916,-3.93855211746942,-0.0020635958013710608,1.126543209876543,-0.4828508279341931,0.1697530864197531,bear_normal_vol,hourly_lower_caps_vwap_reclaim_1h_session,hourly_lower_caps,1h
143,-0.09735290867820567,-0.4181160865826601,0.10569458945261284,-3.9558892157873267,-0.0007086253389044391,0.331002331002331,-0.09406814694234056,0.38461538461538464,bear_normal_vol,hourly_sector_momentum_2h_24bar,hourly_sector,2h
72,-0.0951603129995574,-0.5034059795042457,0.1261223984448484,-3.991408232887184,-0.0013721391242820216,0.4722222222222222,-0.10145935918692928,0.1527777777777778,bear_normal_vol,hourly_large_caps_breakout_4h_40bar,hourly_large_caps,4h
324,-0.2914777456367377,-0.7997144363305954,0.16883574950141134,-4.736641609921069,-0.0010535239962806147,0.3950617283950617,-0.2905480398361042,0.4166666666666667,bear_normal_vol,hourly_large_caps_momentum_1h_24bar,hourly_large_caps,1h
72,-0.10890272530266543,-0.5538552281539766,0.11036933831765774,-5.018198320260895,-0.0015880887059795212,0.5601851851851852,-0.11518027159610433,0.125,bear_normal_vol,hourly_sector_breakout_4h_40bar,hourly_sector,4h
324,-0.4039129549530618,-0.9105778333060647,0.1749288372843199,-5.2054186573369865,-0.0015853216272676304,1.0185185185185186,-0.3922588084468408,0.12962962962962962,bear_normal_vol,hourly_large_caps_vwap_reclaim_1h_session,hourly_large_caps,1h
143,-0.09503483421906134,-0.41017239920495485,0.07236697834711843,-5.667949782807084,-0.0006945920575375745,0.45687645687645695,-0.09412896318224362,0.09090909090909091,bear_normal_vol,hourly_sector_breakout_2h_40bar,hourly_sector,2h
143,-0.2544103311749306,-0.788191477769822,0.13787303135013182,-5.716792254811539,-0.002038241989881658,1.055944055944056,-0.2543153101421014,0.11188811188811189,bear_normal_vol,hourly_sector_vwap_reclaim_2h_session,hourly_sector,2h
143,-0.12201817018310745,-0.4973980253661142,0.0864593624924106,-5.752968921205912,-0.0009046449874781295,0.46153846153846156,-0.123781971842304,0.1258741258741259,bear_normal_vol,hourly_large_caps_breakout_2h_40bar,hourly_large_caps,2h
143,-0.21295093587069824,-0.7180374883960498,0.12338890161212805,-5.81930367330114,-0.0016631581626985383,1.0769230769230769,-0.21429456944585845,0.11888111888111888,bear_normal_vol,hourly_large_caps_vwap_reclaim_2h_session,hourly_large_caps,2h
324,-0.22194545585617032,-0.6899867878276045,0.11798898256529489,-5.847891666035573,-0.0007696561734156934,0.36522633744855965,-0.2240649308838777,0.3333333333333333,bear_normal_vol,hourly_sector_momentum_1h_24bar,hourly_sector,1h
324,-0.16763439320091778,-0.5752507776855393,0.09530506367454127,-6.035888918242289,-0.0005631270155860774,0.43209876543209874,-0.16763439320091778,0.1388888888888889,bear_normal_vol,hourly_sector_breakout_1h_40bar,hourly_sector,1h
