observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,regime,strategy,universe,grain
1104,-0.40905448922499776,-0.5134591416416644,0.29735264287089636,-1.7267683807491716,-0.0004472372407846176,0.3506038647342995,-0.4275027250363923,0.43478260869565216,bear_high_vol,hourly_large_caps_momentum_1h_24bar,hourly_large_caps,1h
483,-0.28853391522608307,-0.162734758620673,0.09363726097870555,-1.7379273690810029,-0.0006869931655562038,0.10351966873706005,-0.2961596628219313,0.20910973084886128,bear_high_vol,sector_rotation_regime_defensive,sector_etfs,1d
197,-0.21053835038403168,-0.2609614134819739,0.1464838479319157,-1.7815029927618111,-0.001156657909266016,0.5685279187817259,-0.2850452551740087,0.116751269035533,bear_normal_vol,large_caps_vwap_reclaim_20d,large_caps,1d
580,-0.5581127712203039,-0.6551090321817625,0.3652217503982214,-1.7937295121866674,-0.001310976652473011,0.4390804597701149,-0.591749491131403,0.15862068965517243,bear_high_vol,hourly_lower_caps_breakout_2h_40bar,hourly_lower_caps,2h
1104,-0.2940885867673282,-0.3793403105300486,0.21089278820626214,-1.7987353373081567,-0.0003007457970540674,0.322463768115942,-0.3259985114785655,0.375,bear_high_vol,hourly_sector_bear_short_weak_1h_24bar,hourly_sector,1h
483,-0.5598404360050074,-0.34828537678143956,0.19301111857245265,-1.8044834896425925,-0.0016227146802253495,0.5390564921620823,-0.5628566439162321,0.18012422360248448,bear_high_vol,large_caps_breakout_55d_trend,large_caps,1d
248,-0.3033307318062657,-0.5202779841675839,0.25973513511394264,-2.0031097600228183,-0.001388919477713255,0.5127688172043011,-0.33796665446622554,0.17338709677419356,bear_high_vol,hourly_lower_caps_breakout_4h_40bar,hourly_lower_caps,4h
197,-0.35899006568536573,-0.4338340402824771,0.2161819156849903,-2.0068007950981377,-0.0021622530808242477,0.1496374184191443,-0.3892491333629331,0.41116751269035534,bear_normal_vol,large_caps_momentum_12_1,large_caps,1d
1104,-0.49238247174733196,-0.604894401661043,0.30090077171385443,-2.0102786650087934,-0.0005840402071292186,0.41757246376811596,-0.5207863233277923,0.14221014492753623,bear_high_vol,hourly_lower_caps_breakout_1h_40bar,hourly_lower_caps,1h
197,-0.35558460026614114,-0.42998359165878963,0.20637812178084802,-2.083474682046904,-0.002143805618139982,0.38578680203045684,-0.38752968193139214,0.4416243654822335,bear_normal_vol,sector_rotation_top3_63d,sector_etfs,1d
197,-0.283528950472835,-0.34721243528839196,0.15930638701409852,-2.1795261432780086,-0.001640244667995153,0.5291475304165659,-0.29858869396893994,0.15228426395939088,bear_normal_vol,large_caps_breakout_55d_trend,large_caps,1d
143,-0.3035791002224031,-0.852324572807643,0.38719840853797016,-2.2012605269374723,-0.0024251056055807764,0.3974358974358974,-0.32613689097431087,0.38461538461538464,bear_normal_vol,hourly_lower_caps_momentum_2h_24bar,hourly_lower_caps,2h
1104,-0.6472399001915303,-0.7599821153330105,0.335800204946176,-2.2631972945187,-0.0009061676098219195,1.1159420289855073,-0.6542167969017054,0.223731884057971,bear_high_vol,hourly_lower_caps_vwap_reclaim_1h_session,hourly_lower_caps,1h
248,-0.18075676085765868,-0.33314317754093026,0.14518499575978852,-2.294611614633528,-0.0007826353373699017,0.4475806451612903,-0.2254800184665956,0.13306451612903225,bear_high_vol,hourly_large_caps_breakout_4h_40bar,hourly_large_caps,4h
580,-0.7605491804441337,-0.8448182686985907,0.3603921778992327,-2.344163720819728,-0.0023746676974096097,1.110344827586207,-0.7721353431102771,0.20689655172413793,bear_high_vol,hourly_lower_caps_vwap_reclaim_2h_session,hourly_lower_caps,2h
72,-0.24899152671121483,-0.8652546276471743,0.3665617965200026,-2.3604604622237524,-0.003836223264968038,0.3888888888888889,-0.24309321523016103,0.4305555555555556,bear_normal_vol,hourly_lower_caps_momentum_4h_24bar,hourly_lower_caps,4h
