observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,year,portfolio
251,0.2991135141393815,0.3004686219122372,0.08638744135551389,3.47815165257304,0.001057857610670854,0.0,-0.03262696921350605,0.5816733067729084,2017,bucket_static_equal
251,0.2355738502728062,0.23661559498309792,0.11649265555379333,2.0311631995875903,0.0008700386706756846,0.0,-0.07649370267798916,0.5657370517928287,2017,laggard_overlay_only
251,0.2961481167509086,0.2974883182183483,0.08613998307923831,3.453545120210846,0.0010486599870654202,0.0,-0.03234307792964164,0.5776892430278885,2017,laggard_blend_95_05
251,0.29312300976674543,0.2944480327753245,0.08610619785413756,3.419591621895958,0.001039330338314083,0.0,-0.03206354578442916,0.5856573705179283,2017,laggard_blend_90_10
251,0.28699753400007033,0.28829190931395443,0.08667517048999349,3.326118745243625,0.0010205901335223655,0.0,-0.035052909995134995,0.5976095617529881,2017,laggard_blend_80_20
251,0.28080315529601196,0.28206665688399757,0.08807550020557331,3.202555264808462,0.0010018355540233174,0.0,-0.0398067051989317,0.601593625498008,2017,laggard_blend_70_30
251,0.2682118971747023,0.26941301234640536,0.09319873487419891,2.8907367971256606,0.0009642824525957908,0.0,-0.04928577196871298,0.5896414342629482,2017,laggard_blend_50_50
251,0.3005410630865426,0.30190335645644706,0.08637426122693546,3.4952930672627245,0.0010622345333885124,0.0,-0.0319060714974837,0.5737051792828686,2017,moderate_recovery_blend_95_05
251,0.3019171379059311,0.3032863637159102,0.08660265694182731,3.5020445610535202,0.001066531581119522,0.0,-0.03319719533892951,0.5936254980079682,2017,moderate_recovery_blend_90_10
251,0.3045787218021896,0.3059613727574322,0.08777303194794461,3.4858243582025072,0.0010750828333360239,0.0,-0.03577741066312701,0.5976095617529881,2017,moderate_recovery_blend_80_20
251,0.27596420204468686,0.2772036689745323,0.08792688330514799,3.1526611492926926,0.0009866911063031334,0.0,-0.03833873509873298,0.5936254980079682,2017,laggard_aggressive_blend_70_30
251,0.29704975367625464,0.2983944845740141,0.08693494395753062,3.4323883008400564,0.0010517071367206557,0.0,-0.037639836441059726,0.5976095617529881,2017,laggard_soft_blend_70_30
251,0.246975678640464,0.2480727104048306,0.08737236961338772,2.8392581259100864,0.0008948551577789323,0.0,-0.04135332583148332,0.5976095617529881,2017,laggard_no_trend_blend_70_30
251,0.0070049439927273305,0.0070329500456072225,0.17961999656119704,0.03915460516786658,9.17757157081572e-05,0.0,-0.2120050537978473,0.5418326693227091,2018,bucket_static_equal
251,0.05756779484491159,0.05780365344453142,0.19231193001836708,0.3005723744700123,0.00029613001664334255,0.0,-0.1305172874318542,0.5537848605577689,2018,laggard_overlay_only
251,0.009718481220720054,0.00975738855761743,0.17924201758103517,0.05443694893250196,0.00010222329134278014,0.0,-0.20802720216727133,0.545816733067729,2018,laggard_blend_95_05
251,0.012365979716955744,0.012415551150555926,0.1789713769266333,0.06937171386710345,0.00011245846807603476,0.0,-0.2040475693925775,0.5418326693227091,2018,laggard_blend_90_10
251,0.01761958087341875,0.017690395695709293,0.17875802254398415,0.09896280706146489,0.00013291684003918956,0.0,-0.19605479720453245,0.545816733067729,2018,laggard_blend_80_20
251,0.022815472673405557,0.02290740424854798,0.1789824716827809,0.12798685833966947,0.00015335283405722836,0.0,-0.18801720300078661,0.5418326693227091,2018,laggard_blend_70_30
251,0.033034331036672304,0.03316810086692201,0.18073535161709028,0.18351750540310813,0.00019417637271666057,0.0,-0.17180865320056704,0.5378486055776892,2018,laggard_blend_50_50
251,0.003500498829205556,0.0035144695178439544,0.17914733730808127,0.0196177602785136,7.754733727365552e-05,0.0,-0.21088312170674528,0.549800796812749,2018,moderate_recovery_blend_95_05
251,-7.545677415354834e-05,-7.57573873642059e-05,0.17885283124291998,-0.00042357387824244915,6.311276458553783e-05,0.0,-0.20977354949217575,0.5617529880478087,2018,moderate_recovery_blend_90_10
251,-0.007311230984672568,-0.007340252228017707,0.1788070774916763,-0.0410512398669421,3.41398737772143e-05,0.0,-0.2075839431052261,0.5537848605577689,2018,moderate_recovery_blend_80_20
251,0.02310370664196082,0.02319681273199814,0.18183480292859733,0.12757080799931922,0.00015651628642796554,0.0,-0.1958312181188675,0.5378486055776892,2018,laggard_aggressive_blend_70_30
251,0.020676645741507738,0.02075987204018359,0.17834988128569287,0.11639969643113486,0.0001445627187910625,0.0,-0.19261413906412217,0.5338645418326693,2018,laggard_soft_blend_70_30
251,0.03145144951317769,0.03157871210900498,0.17598960338368333,0.17943510015281258,0.00018472862732126747,0.0,-0.19935678942175517,0.5338645418326693,2018,laggard_no_trend_blend_70_30
252,0.41084875059557424,0.41084875059557424,0.15546964082087789,2.6426300879470594,0.0014146370997577741,0.0,-0.09427252448754875,0.6031746031746031,2019,bucket_static_equal
252,0.4639369727281615,0.4639369727281615,0.18516897930871437,2.505478911533471,0.0015810001273031035,0.0,-0.09943222964473042,0.5793650793650794,2019,laggard_overlay_only
252,0.4140094730971333,0.4140094730971333,0.15501891221793443,2.6707029947100596,0.0014232536998621402,0.0,-0.09293352886193651,0.5992063492063492,2019,laggard_blend_95_05
252,0.4170540745492115,0.4170540745492115,0.15478714190008067,2.694371570078032,0.0014316583829622586,0.0,-0.09159480598883418,0.5952380952380952,2019,laggard_blend_90_10
252,0.4229851189334284,0.4229851189334284,0.15498170235887987,2.7292584382248717,0.0014483699485584342,0.0,-0.08891819016572733,0.5952380952380952,2019,laggard_blend_80_20
252,0.42871474321058667,0.42871474321058667,0.15604959039117308,2.7472981001482775,0.001464982814320416,0.0,-0.08657064364697642,0.5952380952380952,2019,laggard_blend_70_30
252,0.4396453615867735,0.4396453615867735,0.16072111241433729,2.735454944172938,0.0014981436891454442,0.0,-0.08853946722395623,0.5912698412698413,2019,laggard_blend_50_50
252,0.40548357408951796,0.40548357408951796,0.15491696961663082,2.6174251606712815,0.0013991594609949446,0.0,-0.09535823956970924,0.6071428571428571,2019,moderate_recovery_blend_95_05
252,0.4000498089176099,0.4000498089176099,0.1545656443543268,2.588219462279304,0.0013835527865222147,0.0,-0.09644459665276062,0.5912698412698413,2019,moderate_recovery_blend_90_10
252,0.3890809327006999,0.3890809327006999,0.15447108330280587,2.5187946143809588,0.0013522397884231383,0.0,-0.09861922188324557,0.5912698412698413,2019,moderate_recovery_blend_80_20
252,0.4491237104650809,0.4491237104650809,0.15610531551208978,2.877055845227115,0.0015214007475749674,0.0,-0.0862090230995961,0.6071428571428571,2019,laggard_aggressive_blend_70_30
252,0.424644508937581,0.424644508937581,0.15427246213064066,2.7525619483403623,0.0014525517005565677,0.0,-0.08695750352818477,0.5873015873015873,2019,laggard_soft_blend_70_30
252,0.3932387279630045,0.3932387279630045,0.15421453216402986,2.549945990464357,0.0013639478279660812,0.0,-0.08665917553719737,0.6111111111111112,2019,laggard_no_trend_blend_70_30
253,0.4436635183452329,0.4415698201014411,0.3860946631739437,1.1436827861630003,0.001749996648484917,0.0,-0.3627532334407897,0.5770750988142292,2020,bucket_static_equal
253,0.1742689068843324,0.17352352574488927,0.41890233330440246,0.41423384867802937,0.0009869199120582537,0.0,-0.41389920706682704,0.541501976284585,2020,laggard_overlay_only
253,0.42993978675395783,0.42791989966689004,0.38587831098489067,1.1089503801721718,0.0017119958296249874,0.0,-0.3645245665930892,0.5810276679841897,2020,laggard_blend_95_05
253,0.4161900913937471,0.4142436358120991,0.3858645455787947,1.073546768052338,0.0016738633280882164,0.0,-0.3662961756861379,0.5810276679841897,2020,laggard_blend_90_10
253,0.3887538970062392,0.38695239328776565,0.38644529355640267,1.0013122160880683,0.0015975700282933754,0.0,-0.3701665074908541,0.5770750988142292,2020,laggard_blend_80_20
253,0.3614203388836055,0.35976112546431205,0.38783355225037885,0.927617333200858,0.0015212555178916022,0.0,-0.3757518293287043,0.5770750988142292,2020,laggard_blend_70_30
253,0.3071313503945676,0.30574830619043913,0.39299350338822464,0.7779983728850627,0.001368600274058795,0.0,-0.386818314300416,0.5691699604743083,2020,laggard_blend_50_50
253,0.4364804115525467,0.43442541091661835,0.3849381962602405,1.1285588573364687,0.0017285032070392073,0.0,-0.3634106661917331,0.5810276679841897,2020,moderate_recovery_blend_95_05
253,0.42915232789841995,0.42713666038689957,0.38403924414853124,1.1122213859521606,0.0017068958141755216,0.0,-0.36406898796429277,0.5731225296442688,2020,moderate_recovery_blend_90_10
253,0.4141921030998823,0.4122562744043776,0.3830195926300252,1.0763320789247284,0.0016636754552225997,0.0,-0.36564737344337017,0.5731225296442688,2020,moderate_recovery_blend_80_20
253,0.3770478466573459,0.37530754255167276,0.384996949513845,0.9748325097785644,0.0015619496128123605,0.0,-0.3703010235994397,0.5770750988142292,2020,laggard_aggressive_blend_70_30
253,0.3663184818802663,0.3646339276528858,0.38668598634411466,0.9429716631323574,0.001533564883083856,0.0,-0.37306528866021704,0.5810276679841897,2020,laggard_soft_blend_70_30
253,0.41435415608362947,0.4124174658752007,0.3896820820650921,1.0583434159703318,0.0016737596451249232,0.0,-0.36225477868334055,0.5770750988142292,2020,laggard_no_trend_blend_70_30
252,0.37756386376283224,0.37756386376283224,0.16647940662347022,2.2679313401012773,0.0013266735274735045,0.0,-0.08880692432078896,0.5833333333333334,2021,bucket_static_equal
252,0.2502730250406833,0.2502730250406833,0.1915004461210798,1.306905702362925,0.0009591172820008529,0.0,-0.11972303684701602,0.5436507936507936,2021,laggard_overlay_only
252,0.37119902801618165,0.37119902801618165,0.1666193975304822,2.227826012564189,0.001308363090420975,0.0,-0.09034777927055049,0.5873015873015873,2021,laggard_blend_95_05
252,0.36481160799818046,0.36481160799818046,0.16688650700748095,2.1859862402286794,0.0012899851858917373,0.0,-0.09188766863655051,0.5873015873015873,2021,laggard_blend_90_10
252,0.35203889620843154,0.35203889620843154,0.16779723896388862,2.0980017214955087,0.0012532240256170242,0.0,-0.09496454502653506,0.5793650793650794,2021,laggard_blend_80_20
252,0.33927294129991803,0.33927294129991803,0.16920270675816781,2.005127150742466,0.001216462062047484,0.0,-0.09803754234337736,0.5793650793650794,2021,laggard_blend_70_30
252,0.31376958214541384,0.31376958214541384,0.17344551681447998,1.8090382957607758,0.0011429360941198467,0.0,-0.10417185544088792,0.5833333333333334,2021,laggard_blend_50_50
252,0.3671758669024865,0.3671758669024865,0.16616501777645662,2.209706181336265,0.0012964005842899787,0.0,-0.08598041027732661,0.5873015873015873,2021,moderate_recovery_blend_95_05
252,0.35679437794930546,0.35679437794930546,0.1661188635820002,2.1478257812255217,0.0012660936752096738,0.0,-0.08314857373606566,0.5833333333333334,2021,moderate_recovery_blend_90_10
252,0.3360897641900531,0.3360897641900531,0.16682966233760424,2.0145683895824607,0.001205479857049064,0.0,-0.07746893498252294,0.5833333333333334,2021,moderate_recovery_blend_80_20
252,0.32824777443718234,0.32824777443718234,0.1702424569786708,1.9281193438033357,0.001184324420516268,0.0,-0.09996398015073515,0.5833333333333334,2021,laggard_aggressive_blend_70_30
252,0.3489057646655791,0.3489057646655791,0.16845570725174802,2.0712018034756055,0.0012444428548142115,0.0,-0.09253512108803619,0.5753968253968254,2021,laggard_soft_blend_70_30
252,0.3284173988261083,0.3284173988261083,0.16746745936787868,1.961081872656037,0.0011829777798881519,0.0,-0.09855887469142688,0.5833333333333334,2021,laggard_no_trend_blend_70_30
251,-0.17769872163380152,-0.17833943585910073,0.324553157638349,-0.5494922223428962,-0.0005713316777949176,0.0,-0.2572965340880149,0.47410358565737054,2022,bucket_static_equal
251,-0.19347179946363469,-0.194162407216804,0.3256397374109719,-0.5962491210701425,-0.0006463720633576141,0.0,-0.26683858001985405,0.44621513944223107,2022,laggard_overlay_only
251,-0.17512129053632097,-0.17575373624746926,0.32409023386769165,-0.5422987732460335,-0.0005594746373280499,0.0,-0.2574709700197515,0.46613545816733065,2022,laggard_blend_95_05
251,-0.17258691508111856,-0.17321119901527504,0.3237931075103966,-0.5349440584052996,-0.0005476496003189536,0.0,-0.25765916341299056,0.46215139442231074,2022,laggard_blend_90_10
251,-0.1676292766462535,-0.16823750523199743,0.3236986190635976,-0.5197350106672637,-0.0005239999897152487,0.0,-0.25815376673786716,0.46215139442231074,2022,laggard_blend_80_20
251,-0.16282206270786515,-0.16341461038238225,0.32427055049538206,-0.5039452708016093,-0.000500350379111544,0.0,-0.25902450981545977,0.4581673306772908,2022,laggard_blend_70_30
251,-0.1536700707324582,-0.1542324605682185,0.3273956338373287,-0.47108893530587254,-0.0004530511579041336,0.0,-0.2609514322422589,0.47410358565737054,2022,laggard_blend_50_50
251,-0.17727046392173207,-0.1779098065112572,0.32334130981528164,-0.5502229412409243,-0.0005708090628717416,0.0,-0.25733051003017837,0.47410358565737054,2022,moderate_recovery_blend_95_05
251,-0.1769792153649129,-0.17761762462637842,0.322228028940759,-0.5512171775070289,-0.0005708182483103599,0.0,-0.25743563961499005,0.4581673306772908,2022,moderate_recovery_blend_90_10
251,-0.17648111468347172,-0.17711792678896843,0.32030429572618796,-0.5529676908872232,-0.0005708463313487908,0.0,-0.2576622555831909,0.450199203187251,2022,moderate_recovery_blend_80_20
251,-0.15391344548864838,-0.15447664243718406,0.33094116476537105,-0.4667797750295105,-0.00044969131314960927,0.0,-0.2515639185767763,0.4701195219123506,2022,laggard_aggressive_blend_70_30
251,-0.16160021990132767,-0.16218876436979024,0.3225448270446364,-0.5028410030812407,-0.0004967305283693864,0.0,-0.25935306110069334,0.4581673306772908,2022,laggard_soft_blend_70_30
251,-0.1788800239914199,-0.17952451710268258,0.3264928577186045,-0.5498574099204645,-0.00057477940796434,0.0,-0.23256377212319923,0.46215139442231074,2022,laggard_no_trend_blend_70_30
250,0.5657890989122552,0.5714158571139096,0.19192899937469818,2.9772252185733996,0.0018677496799488398,0.0,-0.12909078542037622,0.552,2023,bucket_static_equal
250,0.2068105883883189,0.20862681342022205,0.16939716221708057,1.2315838747810257,0.0008088335297701486,0.0,-0.18127318136256143,0.52,2023,laggard_overlay_only
250,0.5461581369380646,0.5515577381132448,0.18886796387239288,2.9203350679732027,0.0018149031103428036,0.0,-0.1314651871856356,0.544,2023,laggard_blend_95_05
250,0.5266747999293864,0.5318509465397454,0.18597315465888478,2.8598264492274477,0.0017619587588769022,0.0,-0.133841743677667,0.544,2023,laggard_blend_90_10
250,0.4882611730248607,0.49300267169927947,0.18070750125973958,2.7281804477538705,0.0016560624251479483,0.0,-0.13859084713380765,0.532,2023,laggard_blend_80_20
250,0.4505816056703351,0.4549045542762786,0.1761916090664184,2.5818741124317373,0.0015501617168789874,0.0,-0.14333385389703723,0.536,2023,laggard_blend_70_30
250,0.37739918639998704,0.38093202279136795,0.16963860504589875,2.245550313787949,0.001338353663419319,0.0,-0.15280088191972674,0.54,2023,laggard_blend_50_50
250,0.5568498725798188,0.5623729432318001,0.18976742867341145,2.9634850783568365,0.0018431891828551259,0.0,-0.12873465492406788,0.556,2023,moderate_recovery_blend_95_05
250,0.5478822826035414,0.5533017540713412,0.1878139580121993,2.9460097637439806,0.001818596260074715,0.0,-0.1283858541256785,0.556,2023,moderate_recovery_blend_90_10
250,0.5299040254186724,0.535117069631527,0.18455522010254122,2.899495713717603,0.001769410414513894,0.0,-0.12770117814550774,0.548,2023,moderate_recovery_blend_80_20
250,0.4552157267935575,0.4595897290269171,0.1758944240099172,2.612872645701405,0.0015627317629059827,0.0,-0.141354686469652,0.532,2023,laggard_aggressive_blend_70_30
250,0.4573842913649935,0.46178222546703873,0.1763616745861891,2.618381950333335,0.0015690197185193133,0.0,-0.13912524301802565,0.536,2023,laggard_soft_blend_70_30
250,0.5078032896643403,0.5127649166502597,0.185932482292906,2.757801704827901,0.0017120829317958518,0.0,-0.13617854109257244,0.552,2023,laggard_no_trend_blend_70_30
252,0.3809050984885689,0.3809050984885689,0.17578109538137168,2.1669286885609838,0.0013427309704425302,0.0,-0.11685259110758572,0.5396825396825397,2024,bucket_static_equal
252,0.29789663321057236,0.29789663321057236,0.1978451886241584,1.5057057251792927,0.0011126779484887817,0.0,-0.09283075709893973,0.5595238095238095,2024,laggard_overlay_only
252,0.3771414571629521,0.3771414571629521,0.17503993012008956,2.1546024207402668,0.0013313722355205956,0.0,-0.11462279285022825,0.5476190476190477,2024,laggard_blend_95_05
252,0.373311936255349,0.373311936255349,0.17449830533076016,2.1393441933303543,0.0013199327410983166,0.0,-0.11292630704397422,0.5515873015873016,2024,laggard_blend_90_10
252,0.36553390790751816,0.36553390790751816,0.17402073507171745,2.1005192729295983,0.0012970335543493277,0.0,-0.1104414371244179,0.5476190476190477,2024,laggard_blend_80_20
252,0.3575888352678722,0.3575888352678722,0.1743560069689916,2.0509120476214378,0.0012740758906043285,0.0,-0.10796632775064396,0.5515873015873016,2024,laggard_blend_70_30
252,0.34122307215110825,0.34122307215110825,0.1774350280725162,1.9230874301304997,0.0012280204356725798,0.0,-0.10304578392014951,0.5595238095238095,2024,laggard_blend_50_50
252,0.3671922063373865,0.3671922063373865,0.17462010060057123,2.1028060634171073,0.0013022795493315964,0.0,-0.11809589376021845,0.5436507936507936,2024,moderate_recovery_blend_95_05
252,0.3535101984235456,0.3535101984235456,0.17378267182700574,2.034208558926128,0.001261749358055034,0.0,-0.11935080853025481,0.5476190476190477,2024,moderate_recovery_blend_90_10
252,0.3262623693102731,0.3262623693102731,0.17309654421483614,1.8848577872550565,0.001180502598993749,0.0,-0.12189533484735815,0.5555555555555556,2024,moderate_recovery_blend_80_20
252,0.3349338604117098,0.3349338604117098,0.17981366864994847,1.862671858743625,0.0012110644051573935,0.0,-0.11843331638594867,0.5436507936507936,2024,laggard_aggressive_blend_70_30
252,0.3603757878985583,0.3603757878985583,0.17309529050007977,2.081950276390635,0.0012813599234902428,0.0,-0.1079372442200559,0.5515873015873016,2024,laggard_soft_blend_70_30
252,0.31459387190628885,0.31459387190628885,0.1784462160772863,1.7629618538396803,0.001149070990393688,0.0,-0.1360922139776004,0.5476190476190477,2024,laggard_no_trend_blend_70_30
250,0.4565428517687282,0.46093149680155543,0.2730065314813837,1.6883533675932816,0.0016509795231072011,0.0,-0.24327344225340786,0.568,2025,bucket_static_equal
250,0.20195075504623317,0.20372080808368387,0.3208143808393847,0.6350114591205823,0.0009377326959011155,0.0,-0.2918606084529488,0.54,2025,laggard_overlay_only
250,0.44321225076895043,0.4474542587257957,0.2741806933685651,1.631968514005868,0.0016153915613772434,0.0,-0.24536072068202752,0.576,2025,laggard_blend_95_05
250,0.42991970099763566,0.43401648203987997,0.2754976318990131,1.5753909717778403,0.0015797325246419813,0.0,-0.24744993363922452,0.576,2025,laggard_blend_90_10
250,0.40352260196970247,0.4073339549550379,0.278553665810935,1.4623176965529903,0.0015084012009042092,0.0,-0.2516340481015078,0.58,2025,laggard_blend_80_20
250,0.37738461922532496,0.3809173014182623,0.28215716063666857,1.3500181975135706,0.0014370677448904633,0.0,-0.25582555551660124,0.576,2025,laggard_blend_70_30
250,0.3259013038898524,0.3288968968133186,0.2909221989295268,1.1305321423511954,0.001294400832862978,0.0,-0.2642298284066129,0.568,2025,laggard_blend_50_50
250,0.41645556426198227,0.42040626251948177,0.27216348278850494,1.5446828436060782,0.0015383567285019342,0.0,-0.24577900420798537,0.568,2025,moderate_recovery_blend_95_05
250,0.37733522874884184,0.38086738813624343,0.27162001551220705,1.402206635685604,0.0014256745138377604,0.0,-0.24829063092153825,0.568,2025,moderate_recovery_blend_90_10
250,0.3019758451188528,0.3047273025950674,0.2714408271247303,1.1226288463048397,0.0012003100845094142,0.0,-0.2533317490544137,0.552,2025,moderate_recovery_blend_80_20
250,0.4009669940293503,0.4047509255441717,0.2882146161450566,1.4043386520705219,0.0015115699411754186,0.0,-0.25911205418098493,0.58,2025,laggard_aggressive_blend_70_30
250,0.36601000506356574,0.36942266437625504,0.27936024256438236,1.3223881143041196,0.0014008305608920416,0.0,-0.25435238895385404,0.576,2025,laggard_soft_blend_70_30
250,0.3850410657226544,0.3886549653755127,0.27755771628377146,1.400267196960782,0.0014542623321022999,0.0,-0.2556909676594934,0.568,2025,laggard_no_trend_blend_70_30
93,0.02742276502178731,0.07606002890142238,0.2245158457931798,0.3387735446142523,0.0003897510193878771,0.0,-0.08934359714267137,0.5053763440860215,2026,bucket_static_equal
93,0.15051671078474138,0.46217784825082964,0.24102156955078333,1.9175787839745546,0.0016227076837390662,0.0,-0.07455920826095641,0.5161290322580645,2026,laggard_overlay_only
93,0.033487988764237864,0.09335982126677567,0.22293595378738382,0.4187741801208693,0.0004516619427255772,0.0,-0.08441964963649506,0.4946236559139785,2026,laggard_blend_95_05
93,0.03954589694351651,0.11081288430187275,0.22160568311915496,0.5000453180719642,0.0005133596416858372,0.0,-0.08103083642081088,0.4838709677419355,2026,laggard_blend_90_10
93,0.051692491037757415,0.14633489897935714,0.21970651397315144,0.6660471568778318,0.0006366722103035774,0.0,-0.07904781545298822,0.4946236559139785,2026,laggard_blend_80_20
93,0.06388515486660795,0.1827040768235444,0.21884233753922896,0.8348662277964997,0.0007599392746488717,0.0,-0.07826460553577397,0.5268817204301075,2026,laggard_blend_70_30
93,0.08841445834629491,0.25805807593525776,0.22025230721617492,1.1716475491082003,0.0010064545531450063,0.0,-0.0767232236246711,0.5053763440860215,2026,laggard_blend_50_50
93,0.041933419606213995,0.11773939667114486,0.22263227911432118,0.528851418758939,0.0005389371182334016,0.0,-0.08536814098567402,0.4946236559139785,2026,moderate_recovery_blend_95_05
93,0.05655969226935054,0.16076722267082721,0.22150048245618337,0.72580980812369,0.0006879056294985146,0.0,-0.08138037668900355,0.5053763440860215,2026,moderate_recovery_blend_90_10
93,0.08622363283810741,0.2512081763666989,0.2215256001399163,1.1339916298975603,0.0009858426520287405,0.0,-0.07748697451418252,0.5053763440860215,2026,moderate_recovery_blend_80_20
93,0.06258384106369674,0.1787882203716813,0.22627821360641773,0.7901256489617721,0.0007532594009876524,0.0,-0.07814690766029675,0.5268817204301075,2026,laggard_aggressive_blend_70_30
93,0.06626322413800034,0.18988124184303734,0.21652682309032395,0.8769409680195999,0.0007819709778804311,0.0,-0.08022025816404421,0.5053763440860215,2026,laggard_soft_blend_70_30
93,0.05133212653249508,0.1452708659173494,0.21594953897428062,0.6727074603046548,0.0006297697664226817,0.0,-0.07485400172234069,0.4946236559139785,2026,laggard_no_trend_blend_70_30
