observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,strategy,regime,avg_gross_exposure,avg_active_positions,avg_daily_turnover
321,-0.6991977168963899,-0.6105727782672661,0.6619960574885431,-0.9223208678668499,-0.0028589350609469905,0.3271560592274409,-0.7590755793366332,0.45794392523364486,ath_dip_recovery,bear_high_vol,0.9968847352024922,14.554517133956386,0.3271560592274409
850,-0.9168926428148104,-0.52169504634662,0.36993908156604494,-1.4102187963979205,-0.0026504401982206357,0.15457238029962367,-0.9192033860347045,0.4541176470588235,ath_dip_recovery,bear_normal_vol,1.0,11.890588235294118,0.15457238029962367
586,1.809617334391504,0.5593140672769625,0.39765948655801014,1.4065150868603016,0.0020792590902348708,0.1860926708964872,-0.5154765665703642,0.5648464163822525,ath_dip_recovery,bull_high_vol,1.0,8.022184300341298,0.1860926708964872
1593,28.735988898669223,0.7102579598117844,0.35530747283868436,1.9989952762244705,0.0023810080663639937,0.15981933398505507,-0.45206868639748266,0.5574387947269304,ath_dip_recovery,bull_normal_vol,1.0,9.568110483364721,0.15981933398505507
321,0.13952103698596896,0.10797431606934982,0.3696397253427984,0.2921069048225703,0.0006779622555979195,0.17808930425752856,-0.35741994311918523,0.2087227414330218,exponential_reversion_short,bear_high_vol,0.3987538940809969,0.6791277258566978,0.17808930425752856
850,0.6363948548350957,0.15720827992022213,0.4621274666053703,0.3401838048602049,0.0010444402035355322,0.10485200746965455,-0.7405235726471501,0.18470588235294116,exponential_reversion_short,bear_normal_vol,0.3517647058823529,0.5882352941176471,0.10485200746965455
586,-0.5813908129803333,-0.31235410103491046,0.34603348597134365,-0.90267015678586,-0.0012375195801616913,0.11276643815039718,-0.615137140330573,0.17747440273037543,exponential_reversion_short,bull_high_vol,0.38054607508532423,0.7662116040955631,0.11276643815039718
1593,-0.9073602120626277,-0.31363434305359816,0.4037403910719097,-0.7768218141883584,-0.001159251604665109,0.15720413714763998,-0.9361417023488895,0.2693032015065913,exponential_reversion_short,bull_normal_vol,0.5712492153170119,0.9158819836785939,0.15720413714763998
