observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,portfolio
2345,28.040424941097257,0.4362109358624242,0.2573945773257498,1.6947168832945947,0.0015692394313800494,0.0,-0.22301642845420644,0.5727078891257996,sharpe_guarded_ml_growth_25
2345,40.05474152890574,0.4906523085811363,0.3017416215525167,1.6260677133523675,0.0017665944719381613,0.0,-0.28628674493533246,0.5765458422174841,ml_growth_expanded12_1_target30_brake
2345,37.9799160012932,0.4823680192394464,0.29880061748068887,1.6143474645617868,0.0017410634779685909,0.0,-0.31033827393424496,0.5727078891257996,ml_balanced_target30_brake
2345,79.25920763238894,0.6019986104479622,0.3776655322858212,1.5939993432928992,0.0021566355750764613,0.0,-0.3293256149281679,0.5727078891257996,asset_overlay_regime_target35
2345,73.56379017157838,0.5893768642927324,0.3795874058742393,1.5526776051363471,0.002128115774446473,0.0,-0.36791282606947207,0.5727078891257996,asset_overlay_target35
2345,80.74006564029588,0.6051491793085024,0.3977104407152366,1.5215823306529521,0.0021962705188002794,0.0,-0.5225994352717706,0.5727078891257996,ml_meta_scale_growth
2345,66.76143060100223,0.5731216412639575,0.3791198211454922,1.511716373816326,0.0020868485489733677,0.0,-0.448685318305835,0.5727078891257996,ml_meta_scale_balanced
2345,53.48915744145608,0.5366980750621171,0.36820909500131976,1.4575904896107832,0.0019774265791464643,0.0,-0.44024520868507344,0.5727078891257996,base_asset_overlay
