model,forward_window,regression_bucket,observations,oos_r2,pearson_corr,spearman_corr,top_quintile_mean_return,top_quintile_median_return,top_quintile_hit_rate,bottom_quintile_mean_return,top_minus_bottom_mean
lightgbm_fixed,fwd_12m_return,all,420,0.014068784408627799,0.16156145855257728,0.06659709492914381,0.30798841559125745,0.1558739333791372,0.6904761904761905,0.12927911953076682,0.17870929606049063
lightgbm_fixed,fwd_12m_return,large_cap,192,0.11757685041499366,0.3644557530073638,0.21387225270036997,0.679122253542695,0.4926821418425819,0.8461538461538461,0.1584413469335865,0.5206809066091085
lightgbm_fixed,fwd_12m_return,mid_cap,212,-0.14484853476776438,-0.04525390267925059,-0.004429532399119674,0.07724887335304292,0.0986599576355058,0.6046511627906976,0.2229296937134624,-0.1456808203604195
lightgbm_fixed,fwd_3m_return,all,1011,-0.04834552670745196,0.0473416342280364,-0.02689931145688737,0.018722319957408463,-0.0138384939443932,0.4630541871921182,0.01256393108008671,0.0061583888773217525
lightgbm_fixed,fwd_3m_return,large_cap,235,0.0020817450311976238,0.3579740366916222,0.22428171707384295,0.23121487543099745,0.1864197222629071,0.8085106382978723,0.03582293958724327,0.19539193584375417
lightgbm_fixed,fwd_3m_return,mid_cap,507,-0.19006791038283533,-0.09497616131984324,-0.08316795790679991,-0.020688698271822098,-0.011658403422298048,0.4019607843137255,0.013621923616483195,-0.03431062188830529
lightgbm_fixed,fwd_6m_return,all,472,0.16459481777799667,0.4144709770208922,0.13736765614217614,0.2578300270782951,0.0573272046551671,0.6770833333333334,0.06889602189250527,0.18893400518578984
lightgbm_fixed,fwd_6m_return,large_cap,213,0.055920072501637774,0.46464982571377544,0.3738273075216722,0.6234428932029508,0.631467351045651,0.9069767441860465,0.06249323349263987,0.5609496597103109
lightgbm_fixed,fwd_6m_return,mid_cap,239,-0.02772722862183996,0.12118962442893705,0.07464589109784353,0.11952632915855747,0.049164122246833,0.625,0.052310441479417435,0.06721588767914004
