date,close,vol_t,ret,abs_ret,state
2012-03-14,108.97860717773438,0.00752343177412631,-0.001070901656964666,0.001070901656964666,1
2012-03-15,109.6095199584961,0.00723063519456819,0.005772633134600006,0.005772633134600006,1
2012-03-16,109.76126098632812,0.006888472591758903,0.0013834208127383992,0.0013834208127383992,1
2012-03-19,110.19159698486328,0.006565229792948369,0.003912988915847921,0.003912988915847921,1
2012-03-20,109.87081909179688,0.006467519841744557,-0.0029153376208570303,0.0029153376208570303,1
2012-03-21,109.69091796875,0.006256202706283976,-0.0016387296412822031,0.0016387296412822031,1
2012-03-22,108.90069580078125,0.006540343975294181,-0.007230154869650314,0.007230154869650314,1
2012-03-23,109.25277709960938,0.006259740121748296,0.0032278340549808096,0.0032278340549808096,1
2012-03-26,110.7861328125,0.00709250114863002,0.013937358030103113,0.013937358030103113,1
2012-03-27,110.44190216064453,0.00694469613059167,-0.00311200096956184,0.00311200096956184,1
2012-03-28,109.89429473876953,0.006916765396002136,-0.004970663532194842,0.004970663532194842,1
2012-03-29,109.70653533935547,0.006636891282405239,-0.0017100066980611816,0.0017100066980611816,1
2012-03-30,110.16028594970703,0.006386682098080541,0.004127510025191757,0.004127510025191757,1
2012-04-02,110.9660873413086,0.006343861242483253,0.007288184999929018,0.007288184999929018,1
2012-04-03,110.51228332519531,0.006290070609727702,-0.004097959090257983,0.004097959090257983,1
2012-04-04,109.4170913696289,0.006867823593469894,-0.009959570066730691,0.009959570066730691,1
2012-04-05,109.36233520507812,0.006535725736916127,-0.0005005604644949864,0.0005005604644949864,1
2012-04-09,108.13402557373047,0.007102008846807026,-0.011295110280011733,0.011295110280011733,1
2012-04-10,106.31901550292969,0.008288773094222315,-0.016927280674711047,0.016927280674711047,1
2012-04-11,107.17958068847656,0.008501463303776378,0.008061597233185624,0.008061597233185624,1
2012-04-12,108.57997131347656,0.009186562340319422,0.012981212439080531,0.012981212439080531,1
2012-04-13,107.28910827636719,0.009438381381510694,-0.011959827005699745,0.011959827005699745,1
2012-04-16,107.21869659423828,0.008979423963628578,-0.0006564953168045037,0.0006564953168045037,1
2012-04-17,108.80689239501953,0.00979052010053541,0.014704039676650068,0.014704039676650068,1
2012-04-18,108.4391098022461,0.009379531146172812,-0.0033858661647281126,0.0033858661647281126,1
2012-04-19,107.74288940429688,0.009128465548235584,-0.006441080270704927,0.006441080270704927,1
2012-04-20,107.92284393310547,0.008710642577057393,0.0016688285875377249,0.0016688285875377249,1
2012-04-23,107.01533508300781,0.008630907874958852,-0.008444421060829634,0.008444421060829634,1
2012-04-24,107.422119140625,0.008345309456437935,0.003793969174220502,0.003793969174220502,1
2012-04-25,108.89288330078125,0.00903202002559784,0.01359856513031111,0.01359856513031111,1
2012-04-26,109.65177917480469,0.008797595606489005,0.006945023646567727,0.006945023646567727,1
2012-04-27,109.83170318603516,0.008368990961556693,0.001639522478854642,0.001639522478854642,1
2012-04-30,109.4249267578125,0.00810170511331082,-0.0037105094156634237,0.0037105094156634237,1
2012-05-01,110.10550689697266,0.007875159590157844,0.006200345967496554,0.006200345967496554,1
2012-05-02,109.7769546508789,0.0076026751925415735,-0.002988437443343837,0.002988437443343837,1
2012-05-03,108.93982696533203,0.0076784588979338765,-0.007654938658084503,0.007654938658084503,1
2012-05-04,107.17958068847656,0.008815207602938276,-0.016289931764860408,0.016289931764860408,1
2012-05-07,107.2578125,0.008410858504812591,0.0007296471369194209,0.0007296471369194209,1
2012-05-08,106.82754516601562,0.008043604197444076,-0.004019592166400377,0.004019592166400377,1
2012-05-09,106.1938705444336,0.007766617206835789,-0.005949415823499446,0.005949415823499446,1
2012-05-10,106.41287231445312,0.007485034680755334,0.002060159000913391,0.002060159000913391,1
2012-05-11,106.09215545654297,0.007133269259397462,-0.003018442479016359,0.003018442479016359,1
2012-05-14,104.9186782836914,0.007355006412045166,-0.01112254996302509,0.01112254996302509,1
2012-05-15,104.31626892089844,0.007060596403085799,-0.005758225720471875,0.005758225720471875,1
2012-05-16,103.9172592163086,0.006721887988008728,-0.003832333788958385,0.003832333788958385,1
2012-05-17,102.37604522705078,0.007338190949303011,-0.014942246128373752,0.014942246128373752,1
2012-05-18,101.49986267089844,0.0071087398036760365,-0.008595306424303539,0.008595306424303539,1
2012-05-21,103.24447631835938,0.009381253452786545,0.0170422867979441,0.0170422867979441,1
2012-05-22,103.4244155883789,0.009014024458805942,0.001741329464995771,0.001741329464995771,1
2012-05-23,103.47915649414062,0.008610253715309529,0.0005291441465992777,0.0005291441465992777,1
2012-05-24,103.68258666992188,0.008269745007353765,0.0019639749894297975,0.0019639749894297975,1
2012-05-25,103.3461685180664,0.00788417523225583,-0.00324996832118541,0.00324996832118541,1
2012-05-29,104.5978775024414,0.008557414024662294,0.012039047298652522,0.012039047298652522,1
2012-05-30,103.08016204833984,0.009205027175902715,-0.014616302014527262,0.014616302014527262,1
2012-05-31,102.85332489013672,0.008757023272857514,-0.002203014704575804,0.002203014704575804,1
2012-06-01,100.26377868652344,0.010979068102245694,-0.025499443142874056,0.025499443142874056,1
2012-06-04,100.21683502197266,0.010497577028746909,-0.00046831127000636287,0.00046831127000636287,1
2012-06-05,100.9756851196289,0.010541296368992228,0.007543557739281745,0.007543557739281745,1
2012-06-06,103.24447631835938,0.012507618630609823,0.022219985814209798,0.022219985814209798,1
2012-06-07,103.30706024169922,0.01189985863376608,0.0006059884743276723,0.0006059884743276723,1
2012-06-08,104.12853240966797,0.011577741600948986,0.007920303857146805,0.007920303857146805,1
2012-06-11,102.8063735961914,0.01172746630771709,-0.012778673552172763,0.012778673552172763,1
2012-06-12,103.9876480102539,0.011734378084473413,0.011424771893488972,0.011424771893488972,1
2012-06-13,103.32270812988281,0.01135342061866232,-0.006414943980832165,0.006414943980832165,1
2012-06-14,104.41796112060547,0.011271235691320419,0.010544523061471496,0.010544523061471496,1
2012-06-15,105.4858627319336,0.011082941856213004,0.010175239359838512,0.010175239359838512,0
2012-06-18,105.69033813476562,0.010542152081788138,0.0019365389271565664,0.0019365389271565664,0
2012-06-19,106.712646484375,0.010303924648182045,0.00962619471344423,0.00962619471344423,0
2012-06-20,106.53964233398438,0.009879519807148737,-0.00162253065890697,0.00162253065890697,0
2012-06-21,104.1490249633789,0.012005200680027911,-0.02269433856405857,0.02269433856405857,0
2012-06-22,104.95115661621094,0.011665838028024903,0.007672261032624078,0.007672261032624078,0
2012-06-25,103.26827239990234,0.012179219060718883,-0.016164878266800783,0.016164878266800783,0
2012-06-26,103.78727722167969,0.011729346013685074,0.0050132045212410315,0.0050132045212410315,0
2012-06-27,104.72309112548828,0.011516274085435627,0.00897624607027696,0.00897624607027696,0
2012-06-28,104.42424774169922,0.01099801457839239,-0.002857732627978182,0.002857732627978182,0
2012-06-29,107.02718353271484,0.012807011645308924,0.024620947360787928,0.024620947360787928,0
2012-07-02,107.34957122802734,0.012183157004763226,0.0030076762632403283,0.0030076762632403283,0
2012-07-03,108.05732727050781,0.011653770758792939,0.0065713641886206075,0.0065713641886206075,0
2012-07-05,107.56983184814453,0.011306330801813981,-0.004521659098438159,0.004521659098438159,0
2012-07-06,106.54752349853516,0.011318524332804128,-0.00954911960561324,0.00954911960561324,0
2012-07-09,106.41380310058594,0.010788459615589899,-0.0012558187691506823,0.0012558187691506823,0
2012-07-10,105.4858627319336,0.010660554063665569,-0.008758355486445065,0.008758355486445065,0
2012-07-11,105.50159454345703,0.010140448232186612,0.0001491255618295467,0.0001491255618295467,0
2012-07-12,104.99044799804688,0.009753076315397706,-0.0048566923856966406,0.0048566923856966406,0
2012-07-13,106.7519302368164,0.010618700925397314,0.016638359216775034,0.016638359216775034,0
2012-07-16,106.50030517578125,0.01015453624079699,-0.0023598831433050615,0.0023598831433050615,0
2012-07-17,107.23163604736328,0.009829668091082072,0.006843466836060478,0.006843466836060478,0
2012-07-18,108.0259017944336,0.009523860575277723,0.007379712317472277,0.007379712317472277,0
2012-07-19,108.3089828491211,0.009061320958465381,0.002617064896612404,0.002617064896612404,0
2012-07-20,107.3181381225586,0.009254601259240358,-0.009190418128254345,0.009190418128254345,0
2012-07-23,106.23291778564453,0.009416124750996678,-0.010163655470691356,0.010163655470691356,0
2012-07-24,105.32073211669922,0.009315316780079377,-0.008623735138008173,0.008623735138008173,0
2012-07-25,105.34430694580078,0.00886746567947565,0.00022381339879549124,0.00022381339879549124,0
2012-07-26,107.08222961425781,0.009895900446949324,0.016362941026339704,0.016362941026339704,0
2012-07-27,109.05606079101562,0.010780624510663738,0.01826502881200038,0.01826502881200038,0
2012-07-30,109.05606079101562,0.010281515345627655,0.0,0.0,0
2012-07-31,108.29325866699219,0.010169549864123691,-0.007019163968642032,0.007019163968642032,0
2012-08-01,108.19889068603516,0.009696475563997664,-0.0008717913071290896,0.0008717913071290896,0
2012-08-02,107.45178985595703,0.009538456141656876,-0.0069288333998763895,0.0069288333998763895,0
2012-08-03,109.58293914794922,0.01076893407771496,0.019639417168067354,0.019639417168067354,0
2012-08-06,109.79525756835938,0.010243637560349768,0.0019356389092375654,0.0019356389092375654,0
2012-08-07,110.34575653076172,0.009780474504137111,0.0050013407282840094,0.0050013407282840094,0
2012-08-08,110.47937774658203,0.00931062316649973,0.0012101994871721968,0.0012101994871721968,0
2012-08-09,110.57381439208984,0.008867393145058891,0.0008544246779644122,0.0008544246779644122,0
2012-08-10,110.75470733642578,0.00843625760318163,0.0016346106972687246,0.0016346106972687246,0
2012-08-13,110.69961547851562,0.008063732491576865,-0.0004975460252605497,0.0004975460252605497,0
2012-08-14,110.71533966064453,0.0076881783869099905,0.00014203360514150384,0.00014203360514150384,0
2012-08-15,110.84117889404297,0.007315055250270782,0.001135956168215904,0.001135956168215904,0
2012-08-16,111.6590347290039,0.007165504686785381,0.007351539174431301,0.007351539174431301,0
2012-08-17,111.80842590332031,0.00682080828922543,0.001337028631806671,0.001337028631806671,0
2012-08-20,111.81632995605469,0.00651733539202094,7.069031965879485e-05,7.069031965879485e-05,0
2012-08-21,111.47815704345703,0.0063765835225081495,-0.0030289433088025192,0.0030289433088025192,0
2012-08-22,111.52532196044922,0.006073340455911244,0.0004229971470052545,0.0004229971470052545,0
2012-08-23,110.61310577392578,0.006456273480049877,-0.008213088780754232,0.008213088780754232,0
2012-08-24,111.28158569335938,0.006366746450776358,0.006025217974751025,0.006025217974751025,0
2012-08-27,111.30513000488281,0.0060603896647472635,0.0002115518128508158,0.0002115518128508158,0
2012-08-28,111.19500732421875,0.0057927784982716906,-0.0009898662623566972,0.0009898662623566972,0
2012-08-29,111.28158569335938,0.005510054705644384,0.0007783144495057607,0.0007783144495057607,0
2012-08-30,110.47937774658203,0.005763998420674606,-0.0072349202814262804,0.0072349202814262804,0
2012-08-31,111.0063247680664,0.005669015938103551,0.004758302768423613,0.004758302768423613,0
2012-09-04,110.90409851074219,0.005407589168005062,-0.0009213290934692602,0.0009213290934692602,0
2012-09-05,110.80968475341797,0.005155304751093304,-0.0008516724728711438,0.0008516724728711438,0
2012-09-06,113.05879974365234,0.007744755599708176,0.02009385707488001,0.02009385707488001,0
2012-09-07,113.4991226196289,0.007386695009751518,0.003887071577973798,0.003887071577973798,0
2012-09-10,112.85430145263672,0.007423306185599946,-0.005697487581190492,0.005697487581190492,1
2012-09-11,113.16883087158203,0.007071553618860701,0.0027831631102499628,0.0027831631102499628,1
2012-09-12,113.5462875366211,0.0067460373599178515,0.003329791294411496,0.003329791294411496,1
2012-09-13,115.27637481689453,0.0075703729202636644,0.015121930939976113,0.015121930939976113,1
2012-09-14,115.78751373291016,0.007212668863660877,0.004424228753074328,0.004424228753074328,1
2012-09-17,115.39431762695312,0.007141633583858894,-0.0034016209905793093,0.0034016209905793093,1
2012-09-18,115.30001068115234,0.006868681374390304,-0.0008175922810566692,0.0008175922810566692,1
2012-09-19,115.36286163330078,0.006553242449552813,0.0005449594299528648,0.0005449594299528648,1
2012-09-20,115.37075805664062,0.006262604120279421,6.844623123005751e-05,6.844623123005751e-05,1
2012-09-21,115.32254028320312,0.005997133004844175,-0.0004180249230180955,0.0004180249230180955,1
2012-09-24,115.14859771728516,0.005783959063371964,-0.0015094523371006027,0.0015094523371006027,1
2012-09-25,113.92317199707031,0.006592700991357997,-0.010699156962561766,0.010699156962561766,1
2012-09-26,113.28285217285156,0.006513723257099231,-0.005636483643434818,0.005636483643434818,1
2012-09-27,114.35009002685547,0.00685258088424943,0.009376900052615359,0.009376900052615359,1
2012-09-28,113.82044219970703,0.006705356491212216,-0.004642569514048864,0.004642569514048864,1
2012-10-01,114.12085723876953,0.006424179735263617,0.0026358998017651453,0.0026358998017651453,1
2012-10-02,114.23944854736328,0.006114364204808646,0.0010386333898656057,0.0010386333898656057,1
2012-10-03,114.70587158203125,0.005920533067072094,0.004074542163135881,0.004074542163135881,1
2012-10-04,115.52808380126953,0.005951947761626392,0.007142436598937634,0.007142436598937634,1
2012-10-05,115.53596496582031,0.005674679653661191,6.82162767931912e-05,6.82162767931912e-05,1
2012-10-08,115.14066314697266,0.005577149381647583,-0.0034273277621160027,0.0034273277621160027,1
2012-10-09,114.0022964477539,0.00621084646800135,-0.009935946244801387,0.009935946244801387,1
2012-10-10,113.27489471435547,0.0061928895984863395,-0.006401031386759793,0.006401031386759793,1
2012-10-11,113.33821105957031,0.005905235656923525,0.0005588056934856185,0.0005588056934856185,1
