observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,strategy,correlation_to_ml_growth
4107,10.627254099264436,0.16245525927734716,0.18019257433217234,0.9015646725700933,0.0006622229627961805,0.0,-0.3175056112098108,0.5242269296323351,expanded_strength_12_1_top30,0.7135787651312268
4107,9.071275396915617,0.15225317901841118,0.17186858914241857,0.885869720453962,0.0006215128602890267,0.0,-0.36056420344529394,0.5273922571219869,expanded_strength_252_top30,0.7185326702047058
4107,6.680583094842019,0.13325226988033423,0.1627862331799611,0.8185721069730946,0.0005494705428812912,0.0,-0.354664775526056,0.5256878500121743,expanded_blended_strength_top35,0.7200244679777136
4107,6.517664508995415,0.13176242672066385,0.16134149104588963,0.8166679622614078,0.000543263685121254,0.0,-0.3336439263532168,0.5385926467007548,expanded_strength_126_top30,0.708066200407153
4107,6.107664174517528,0.1278746038035088,0.17524801078468982,0.7296779189158151,0.0005389158222633539,0.0,-0.34424762844795864,0.5349403457511566,expanded_concentrated_strength_top15,0.6688439979245913
4107,-0.25694317283296275,-0.01805743745047239,0.23869843334179772,-0.07564958511736664,4.064069404538581e-05,0.0,-0.6354863939356463,0.4704163623082542,expanded_short_term_reversal,0.5967634115748395
4107,-0.6935354887621512,-0.0699956524102896,0.09424331656618351,-0.7427121090452531,-0.00027025862587982106,0.0,-0.7224949440950745,0.4789383978573168,expanded_market_neutral_strength,0.12692824223432178
4107,-0.8282301141211036,-0.102452631722187,0.14717581307213426,-0.6961241088708822,-0.00038545938395153365,0.0,-0.8332631046951772,0.06403700998295593,expanded_bear_short_weak,-0.24082854487312705
4107,-0.9773663924632018,-0.20740760067442976,0.16996009154164238,-1.2203311894758087,-0.0008634465856206041,0.0,-0.9784569297090967,0.43267591916240566,expanded_breakout_strength_top25,0.48990202743881744
