date,equal_weight_core,optimized_core,regime_switched_core,regime_switched_guarded,optimized_vol_target_12,deployable_guarded,aggressive_vol_target_16
2013-01-04,0.005433089231887884,0.004966379360182695,0.00344196409770416,0.00258147307327812,0.003724784520137021,0.003724784520137021,0.003724784520137021
2013-01-07,-0.00017465881447088327,0.0011910383675799827,-0.00144187774491988,-0.0010814083086899099,0.000893278775684987,0.000893278775684987,0.000893278775684987
2013-01-08,-0.0017186736785764836,-0.0008778952216646503,-0.00144155915996847,-0.0010811693699763524,-0.0006584214162484878,-0.0006584214162484878,-0.0006584214162484878
2013-01-09,0.003744689542060917,0.003788125183132479,0.002234175475174805,0.0016756316063811037,0.002841093887349359,0.002841093887349359,0.002841093887349359
2013-01-10,0.004359610596778701,0.003197969775218332,0.00346934465331125,0.0026020084899834373,0.002398477331413749,0.002398477331413749,0.002398477331413749
2013-01-11,0.0015232978996061364,0.0026401242325307006,-6.171457510862732e-05,-4.628593133147049e-05,0.0019800931743980256,0.0019800931743980256,0.0019800931743980256
2013-01-14,0.00034107532859424994,-0.0004883510872609627,-0.00017731568440123498,-0.00013298676330092624,-0.00036626331544572203,-0.00036626331544572203,-0.00036626331544572203
2013-01-15,0.0007636280056891002,0.00033238293976446963,0.0006609963060393649,0.0004957472295295237,0.00024928720482335224,0.00024928720482335224,0.00024928720482335224
2013-01-16,-0.003364382468414067,-0.0046668168802578925,-0.0015354652377189552,-0.0011515989282892163,-0.0035001126601934196,-0.0035001126601934196,-0.0035001126601934196
2013-01-17,0.0034912910233033338,0.0024749436689416515,0.00250720756573429,0.0018804056743007176,0.0018562077517062386,0.0018562077517062386,0.0018562077517062386
2013-01-18,0.0025244977111314503,0.0009874753987080679,0.001750969410450565,0.0013132270578379238,0.0007406065490310509,0.0007406065490310509,0.0007406065490310509
2013-01-22,0.0016687779151682836,-0.00013478206368123407,0.0018657900312947849,0.0013993425234710886,-0.00010108654776092555,-0.00010108654776092555,-0.00010108654776092555
2013-01-23,0.0024247379051426836,0.0037305060668759928,0.00112578502041918,0.000844338765314385,0.0027978795501569947,0.0027978795501569947,0.0027978795501569947
2013-01-24,0.016709598455492337,0.025903214277027815,0.005037267218101246,0.0037779504135759343,0.019427410707770862,0.019427410707770862,0.019427410707770862
2013-01-25,0.0088499709244875,0.012269242351105356,0.003869578435615605,0.002902183826711704,0.009201931763329018,0.009201931763329018,0.009201931763329018
2013-01-28,-0.0044232419241285,-0.00548034388101238,-0.0020684873228145302,-0.0015513654921108977,-0.004110257910759285,-0.004110257910759285,-0.004110257910759285
2013-01-29,0.003107604244407167,0.0023828329302965625,0.00160909011041184,0.00120681758280888,0.001787124697722422,0.001787124697722422,0.001787124697722422
2013-01-30,-0.0026188780670608003,-0.0017059368963416503,-0.0016839464475706452,-0.001262959835677984,-0.0012794526722562378,-0.0012794526722562378,-0.0012794526722562378
2013-01-31,-0.005809697051168951,-0.0031208874199459063,-0.00353244181295501,-0.0026493313597162576,-0.0023406655649594295,-0.0023406655649594295,-0.0023406655649594295
2013-02-01,0.004270523754947451,0.005258750754670366,0.00360635228179721,0.002704764211347907,0.003944063066002774,0.003944063066002774,0.003944063066002774
2013-02-04,-0.008996227635997884,-0.007931785277714251,-0.0064745900056332305,-0.008093237507041539,-0.008909489525095833,-0.008909489525095833,-0.009914731597142814
2013-02-05,0.009900489873652168,0.008879236397773728,0.00623542045026752,0.0077942755628343996,0.00965396325237603,0.00965396325237603,0.01109904549721716
2013-02-06,0.0029643897922392503,0.004457944263357082,0.00111527320236373,0.0013940915029546624,0.0048585253582376165,0.0048585253582376165,0.005572430329196352
2013-02-07,-0.004300942081965801,-0.004710205332960208,-0.00201474547619006,-0.002518431845237575,-0.005244119840782589,-0.005244119840782589,-0.005887756666200261
2013-02-08,0.003223851634752784,0.00275714351742337,0.002198800005917905,0.0027485000073973814,0.0030638208785603947,0.0030638208785603947,0.0034464293967792123
2013-02-11,-0.00211597605449645,-0.003664616139478639,-0.0007929997646725201,-0.0009912497058406503,-0.0041592807959953265,-0.0041592807959953265,-0.0045807701743482985
2013-02-12,0.0013393116623068668,-0.00045515810180988994,0.001079701401422255,0.0013496267517778189,-0.0005191288188107217,-0.0005191288188107217,-0.0005689476272623625
2013-02-13,0.0021636727962990837,0.0033923530811411154,0.00135920151583859,0.0016990018947982374,0.003935230862926557,0.003935230862926557,0.004240441351426394
2013-02-14,0.002997187551958767,0.003108364787613519,0.00201840368414221,0.0025230046051777626,0.003671034819282039,0.003671034819282039,0.0038854559845168985
2013-02-15,-0.005125504550499517,-0.003032975391257364,-0.00318344444057091,-0.003979305550713638,-0.003645694961554137,-0.003645694961554137,-0.003791219239071705
2013-02-19,0.007426209720556801,0.008553191195361649,0.004551754174953725,0.005689692718692156,0.010348545669649848,0.010348545669649848,0.01069148899420206
2013-02-20,-0.010023093085588719,-0.012475754873791546,-0.008022957521896227,-0.010028696902370283,-0.01506574642775833,-0.01506574642775833,-0.015594693592239433
2013-02-21,-0.0064659108172675,-0.009946883617705463,-0.004475860900292731,-0.005594826125365914,-0.011268196547108483,-0.011268196547108483,-0.012433604522131828
2013-02-22,0.005776693043321268,0.005198653083888638,0.00383575559692016,0.0047946944961502,0.00572107218425417,0.00572107218425417,0.0064983163548607975
2013-02-25,-0.015598900525432467,-0.014450516718054933,-0.01103061030698691,-0.013788262883733637,-0.01606930876178008,-0.01606930876178008,-0.018063145897568668
2013-02-26,0.006943600825962601,0.0068482067208564005,0.0033088619849131855,0.004136077481141482,0.007178383264619844,0.007178383264619844,0.008560258401070501
2013-02-27,0.007647913231764536,0.007410565169299795,0.00571884555045622,0.007148556938070275,0.007806292748901191,0.007806292748901191,0.009263206461624743
2013-02-28,-0.0003027491340452834,0.000964065400731258,-0.00082637413641804,-0.00103296767052255,0.0010190169320338166,0.0010190169320338166,0.0012050817509140724
2013-03-01,0.004706871350219867,0.00398929205518623,0.0016863128120453651,0.0021078910150567065,0.004274746385701387,0.004274746385701387,0.004986615068982787
2013-03-04,0.006437539252022168,0.004071555256302972,0.00257563014526596,0.00321953768158245,0.004412717300044739,0.004412717300044739,0.005089444070378715
2013-03-05,0.00605762366101355,0.005795243706803489,0.004556825585829565,0.0056960319822869565,0.006350290229437324,0.006350290229437324,0.007244054633504362
2013-03-06,0.0008965210881658168,0.001638772277467976,0.0012513201651793051,0.0015641502064741315,0.0018094000053812118,0.0018094000053812118,0.00204846534683497
2013-03-07,0.0015799900410627334,0.0025659650570828826,0.001771095258058165,0.0022138690725727063,0.002868312063838502,0.002868312063838502,0.0032074563213536035
2013-03-08,0.0021779643307744167,0.0012105851585457125,0.001357462764473375,0.001696828455591719,0.0013692270848131888,0.0013692270848131888,0.0015132314481821406
2013-03-11,0.0015612191227548336,0.0005092105697973105,0.0015823814062190201,0.0019779767577737754,0.000582741419654068,0.000582741419654068,0.0006365132122466381
2013-03-12,-0.0020363524492825504,-0.002870918807413326,-0.00145855458792151,-0.0018231932349018875,-0.003322585857625583,-0.003322585857625583,-0.0035886485092666573
2013-03-13,0.00182935461378525,0.0018546740366971075,0.0005993890208079251,0.0007492362760099065,0.0021600073062171135,0.0021600073062171135,0.0023183425458713843
2013-03-14,-0.0011146125480207695,-0.003407656719965426,0.0003491600974135325,0.00043645012176691557,-0.004012297094097601,-0.004012297094097601,-0.0042595708999567826
2013-03-15,-0.0062388483800931505,-0.008122613190692574,-0.00200087713159434,-0.0025010964144929248,-0.009609808254597181,-0.009609808254597181,-0.010153266488365717
2013-03-18,-0.0036032512251295,-0.003099676657380749,-0.002710509589968545,-0.0033881369874606817,-0.003624596380384994,-0.003624596380384994,-0.003874595821725936
2013-03-19,-0.0031301962825226338,-0.0036767975960917154,-0.001843072258869295,-0.0023038403235866186,-0.004325251404943816,-0.004325251404943816,-0.004595996995114644
2013-03-20,0.006125444143443367,0.0026267720565911826,0.0029928100940878498,0.0037410126176098124,0.003104765871291056,0.003104765871291056,0.003283465070738978
2013-03-21,-0.004599296332155334,-0.003969615771620822,-0.003773157399092735,-0.004716446748865919,-0.004735429807957515,-0.004735429807957515,-0.0049620197145260276
2013-03-22,0.006248852616495168,0.005165218986788601,0.003473924418151655,0.004342405522689568,0.006185699139066859,0.006185699139066859,0.006456523733485752
2013-03-25,-0.00032824836600355006,-0.0006318020581801655,-0.0008644587689758798,-0.00108057346121985,-0.0007605661475770132,-0.0007605661475770132,-0.0007897525727252069
2013-03-26,0.007729867410521985,0.010073986616363217,0.00448170705315851,0.005602133816448138,0.012233704840594028,0.012233704840594028,0.012592483270454022
2013-03-27,0.0015189291702863,0.00033598039547985095,0.0011319118889044598,0.0014148898611305747,0.0004039217735888271,0.0004039217735888271,0.0004199754943498137
2013-03-28,0.00015453471083573338,-0.0001229875424945577,0.00117224429064237,0.0014653053633029624,-0.00014917660984875496,-0.00014917660984875496,-0.00015373442811819713
2013-04-01,-0.0006068560556122999,0.0007199805294229992,-0.000533312398735875,-0.0006666404984198438,0.0008807682185755759,0.0008807682185755759,0.000899975661778749
2013-04-02,0.0026138408610431167,0.0008262327475386926,0.0019698697532580947,0.0024623371915726182,0.0010195499597377012,0.0010195499597377012,0.0010327909344233657
2013-04-03,-0.008052520382604183,-0.011845489524640184,-0.0047467114841336045,-0.005933389355167006,-0.014742326525639142,-0.014742326525639142,-0.014806861905800231
2013-04-04,0.004296508464426867,0.003177291320593477,0.003201142853560035,0.004001428566950044,0.0038457815227245233,0.0038457815227245233,0.003971614150741846
2013-04-05,-0.0023597068123221007,-0.0026712517439775466,-0.000775563616573915,-0.0009694545207173938,-0.0032563655544832325,-0.0032563655544832325,-0.003339064679971933
2013-04-08,0.003993266819098083,0.0034726308548426836,0.004622329852083637,0.005777912315104546,0.00425661108542451,0.00425661108542451,0.0043407885685533545
2013-04-09,0.0014961009602747334,0.0003943808568120916,0.0005661794633328594,0.0007077243291660742,0.0004844640989201977,0.0004844640989201977,0.0004929760710151145
2013-04-10,0.009370419091429067,0.008786037923058914,0.011297202307755699,0.014121502884694624,0.010792925430360133,0.010792925430360133,0.010982547403823643
2013-04-11,0.0051194063399836506,0.00579020666677647,0.007832765059148029,0.009790956323935035,0.007023925023839276,0.007023925023839276,0.0072377583334705875
2013-04-12,-0.00252861795023635,-0.003013644971631942,-0.0034283960018696674,-0.004285495002337084,-0.003644156559130643,-0.003644156559130643,-0.003767056214539927
2013-04-15,-0.018079695474047287,-0.015473425426087107,-0.019572369252020168,-0.024465461565025208,-0.01867117402459993,-0.01867117402459993,-0.019341781782608883
2013-04-16,0.012128342148244934,0.011090611006049881,0.014248649830440526,0.01781081228805066,0.012723098043774942,0.012723098043774942,0.013863263757562352
2013-04-17,-0.012506457669557602,-0.012063190181345374,-0.015186908659815902,-0.018983635824769876,-0.013571433097105514,-0.013571433097105514,-0.015078987726681717
2013-04-18,-0.006879101350072967,-0.007114976509165094,-0.00393760963456449,-0.004922012043205613,-0.007782532114117435,-0.007782532114117435,-0.008893720636456368
2013-04-19,0.008768934987151701,0.00918787170156584,0.00631415962976486,0.007892699537206074,0.009996814921282694,0.009996814921282694,0.0114848396269573
2013-04-22,0.005848163551904934,0.008525406942238009,0.010267303318275382,0.012834129147844228,0.009168743835535205,0.009168743835535205,0.010656758677797511
2013-04-23,0.014339921431995552,0.019906242977952047,0.025396383718864997,0.031745479648581244,0.021197717860949816,0.021197717860949816,0.024882803722440058
2013-04-24,-0.0006596804925681336,-0.001473850188201725,-0.002105595140072848,-0.0025483267604551156,-0.0014862881659628443,-0.0014862881659628443,-0.001842312735252156
2013-04-25,0.00431691955566225,0.0049968466737288575,0.0059412923630548795,0.007177505557342879,0.005039722803905964,0.005039722803905964,0.006246058342161072
2013-04-26,-0.0007788337152355836,-0.0018300328974078187,-0.0022085428485854263,-0.0026634814336040126,-0.002032769697862195,-0.002032769697862195,-0.0022875411217597734
2013-04-29,0.005391481604373901,0.00714667529165542,0.00824629534806275,0.009945448709922223,0.008126961502835277,0.008126961502835277,0.008933344114569275
2013-04-30,0.0015521002189119667,0.002360993923405563,0.0027559074401591875,0.003292610950885225,0.002681194658181016,0.002681194658181016,0.0029512424042569536
2013-05-01,-0.007573712693646001,-0.008314843361891245,-0.01039066877959802,-0.012407067062220617,-0.009442642244239421,-0.009442642244239421,-0.010393554202364055
2013-05-02,0.010783379558506332,0.012685397161850383,0.015809625751015993,0.018436361407561094,0.014215908453050975,0.014215908453050975,0.01585674645231298
2013-05-03,0.004873859951035267,0.0045929078271734775,0.006537641106739763,0.0073466038938030526,0.005032082655511898,0.005032082655511898,0.0057411347839668465
2013-05-06,-0.0004692556488854001,0.0030283660451567345,0.003032660833627575,0.003393992362645392,0.0033210479966297823,0.0033210479966297823,0.003785457556445918
2013-05-07,0.0005688276853226165,-0.0048014657029782516,-0.004691415365897863,-0.00530333633343334,-0.005331611822768501,-0.005331611822768501,-0.006001832128722814
2013-05-08,0.0034727748105532006,0.004773366832019265,0.005636177376203368,0.006360013807582088,0.005330970451976834,0.005330970451976834,0.005966708540024082
2013-05-09,0.003221398947349434,0.009711208601275768,0.011554098234740877,0.012991537196821435,0.010840955103710349,0.010840955103710349,0.012139010751594709
2013-05-10,0.0063298750019675845,0.007680840656658265,0.0096492919535655,0.010672764867039521,0.00850345273447456,0.00850345273447456,0.009601050820822831
2013-05-13,0.0070840616856641175,0.011300868910837073,0.014585572519090128,0.015951409980803286,0.012422286597318252,0.012422286597318252,0.01412608613854634
2013-05-14,0.005701397264913451,0.0036045537099113666,0.005128798257675878,0.005462659138983392,0.003909568914063306,0.003909568914063306,0.004505692137389208
2013-05-15,0.004362790988727834,0.006048095195876122,0.008055824805284877,0.008565955832576841,0.006557556215477879,0.006557556215477879,0.007560118994845152
2013-05-16,-0.0020274702680495,0.0004251810584961111,-7.636610732471809e-05,-8.071975293942279e-05,0.0004596391362704519,0.0004596391362704519,0.0005314763231201388
2013-05-17,0.0061716824850683175,0.006249673918917948,0.00844806338423267,0.008923975623752498,0.00675857379471411,0.00675857379471411,0.007812092398647434
2013-05-20,-0.0017851542247659669,-0.0014625777128436871,-0.0026153625658686492,-0.0027564813113356347,-0.0015807465750204473,-0.0015807465750204473,-0.001828222141054609
2013-05-21,0.0008062426120002669,-0.000756822609101279,-0.000537639330494478,-0.0005652745165942445,-0.0008237961947215348,-0.0008237961947215348,-0.0009460282613765987
2013-05-22,-0.008610132740054517,-0.008308520075997831,-0.010498279703448186,-0.01120491764917186,-0.009342990073239571,-0.009342990073239571,-0.01038565009499729
2013-05-23,-0.0005305291696950502,0.0008756849224262482,0.0006993173612398509,0.0007329531456509588,0.0009909093472046094,0.0009909093472046094,0.0010946061530328103
2013-05-24,-0.001139890992794917,0.0008984962662057117,0.0010530028278471684,0.0011039449048401784,0.0010191578193020443,0.0010191578193020443,0.0011231203327571396
2013-05-28,0.007587850357550084,0.007696034296601435,0.010030365846366282,0.010805171351377799,0.009167922748552923,0.009167922748552923,0.009620042870751794
2013-05-29,-0.00643551212693585,-0.006833747981794394,-0.00908025082745667,-0.009687084555302232,-0.008125431054315305,-0.008125431054315305,-0.008542184977242993
2013-05-30,0.007541666618855401,0.008491444482330135,0.009782726559212501,0.010251517254715512,0.010020939993651,0.010020939993651,0.010614305602912669
2013-05-31,-0.010489324106834985,-0.011056635727523098,-0.013682352615112636,-0.01422791930660993,-0.012927787574704135,-0.012927787574704135,-0.013820794659403873
2013-06-03,0.00036600966716526676,-0.001227709719740647,-0.0013944064793931811,-0.0013980119612296824,-0.0013952337052955534,-0.0013952337052955534,-0.0015346371496758088
2013-06-04,-0.006425936557618767,-0.0045567060398115896,-0.0057749408227198784,-0.005781192200073112,-0.005179251878455268,-0.005179251878455268,-0.005695882549764487
2013-06-05,-0.007957639573569219,-0.006964554481850883,-0.008857082099586466,-0.00880461132099408,-0.007898159040882256,-0.007898159040882256,-0.008705693102313604
2013-06-06,0.004556975504439301,0.004988004199854275,0.005890390887849614,0.005767512082751808,0.0055918349611399605,0.0055918349611399605,0.006235005249817844
2013-06-07,0.010061994577743618,0.009586432307526075,0.012575807070638887,0.012282978933084264,0.010721576031476885,0.010721576031476885,0.011983040384407593
2013-06-10,0.0006329341589645334,1.9014521035515895e-05,0.00016797848817786407,0.00016152858336756143,2.100119113863383e-05,2.100119113863383e-05,2.376815129439487e-05
2013-06-11,-0.011161765883501651,-0.011899282114439151,-0.015070937282007799,-0.01448730504907338,-0.01314053219978334,-0.01314053219978334,-0.014874102643048939
2013-06-12,-0.0054685157404382005,-0.0033578629380414237,-0.00476810556558634,-0.00442969704015083,-0.003614122844163941,-0.003614122844163941,-0.00419732867255178
2013-06-13,0.011247877150778069,0.00856409780781176,0.011534715837988908,0.010665754147694747,0.009190582116996644,0.009190582116996644,0.0107051222597647
2013-06-14,-0.00212427752201315,-0.0014592611665528456,-0.0018632310411677545,-0.0017029182012008783,-0.00155668510635107,-0.00155668510635107,-0.0018240764581910571
2013-06-17,0.009103503685371467,0.010008654316937772,0.01311285310433225,0.011986020242888137,0.010816030237897671,0.010816030237897671,0.012510817896172215
2013-06-18,0.005900305742439634,0.004773639780041625,0.00677652438854395,0.0061169050275240505,0.005112204882708655,0.005112204882708655,0.005967049725052031
2013-06-19,-0.006897452702863118,-0.004706398428400223,-0.006112691538362483,-0.005512457627127391,-0.005053509341751904,-0.005053509341751904,-0.0058829980355002785
2013-06-20,-0.023120242106108555,-0.0226235993736987,-0.028396609809019972,-0.02542061051821609,-0.024145154208092035,-0.024145154208092035,-0.028279499217123378
2013-06-21,-7.456492641203351e-05,-0.0018991170191042623,-0.0022797943900660415,-0.001864375179541965,-0.0018696384396587771,-0.0018696384396587771,-0.002373896273880328
2013-06-24,-0.007904685278274119,-0.00615544503779447,-0.007513281780691603,-0.006138376529358045,-0.006066047257578777,-0.006066047257578777,-0.0076943062972430875
2013-06-25,0.0060280683380556175,0.004518670461546713,0.005527856812506936,0.004485116240939355,0.004423653537138304,0.004423653537138304,0.005648338076933391
2013-06-26,0.007921266043217334,0.007341099317767631,0.010039569347367844,0.008139958267194637,0.0072565932624431674,0.0072565932624431674,0.009176374147209539
2013-06-27,0.007876669694734568,0.008403226231651397,0.010453272065474358,0.008417504296950347,0.008260246337192616,0.008260246337192616,0.010504032789564247
2013-06-28,-0.0017179933789565672,-0.0026679386435590527,-0.0031130726893482835,-0.0024888703583384147,-0.002603934157237855,-0.002603934157237855,-0.003334923304448816
2013-07-01,0.008722074099062902,0.010719037919054883,0.013925104310116154,0.011115240480764418,0.010442209025064977,0.010442209025064977,0.013398797398818604
2013-07-02,-6.096080824816673e-05,0.0008066101519154674,0.0008674711961153751,0.000683287680960864,0.0007763227378484015,0.0007763227378484015,0.0010082626898943344
2013-07-03,0.0007617227801888,0.00021292943334228542,0.00033989929089420305,0.0002687269287783426,0.0002097394466246772,0.0002097394466246772,0.0002661617916778568
2013-07-05,0.007757365578258584,0.007518339218588157,0.010226596790174177,0.008084922284102583,0.007407454720032539,0.007407454720032539,0.009397924023235197
2013-07-08,0.005941845625443501,0.005363002552481345,0.0071580578554633865,0.005628319188950642,0.005269768337088054,0.005269768337088054,0.006703753190601681
2013-07-09,0.008847684777379352,0.008582349772065258,0.01093263777866822,0.008581541762514916,0.00842074729542162,0.00842074729542162,0.010727937215081574
2013-07-10,-0.0005807863454003,-0.0009179636121322061,-0.0012994192501617732,-0.00101336422682072,-0.0008950189414749978,-0.0008950189414749978,-0.0011474545151652577
2013-07-11,0.011710399631812817,0.012201677432623514,0.01480562324178,0.011619338044488057,0.011968867736326012,0.011968867736326012,0.015252096790779393
2013-07-12,0.006311409423478635,0.006623269322461311,0.009055515364212275,0.00702822385630386,0.006414797993987365,0.006414797993987365,0.00827908665307664
2013-07-15,-0.001602369371618884,-2.474719186733462e-06,-0.0011235413556772334,-0.000870896912652875,-2.396346462535934e-06,-2.396346462535934e-06,-3.0933989834168276e-06
2013-07-16,-0.005874590714547717,-0.008498373416647304,-0.010847066229824358,-0.008766481409781124,-0.008575550284051457,-0.008575550284051457,-0.01062296677080913
2013-07-17,0.005450912223500816,0.007694295902370198,0.009811040059762638,0.00790351223796798,0.007738211385646515,0.007738211385646515,0.009617869877962747
2013-07-18,0.004262870118020483,0.0025770742979109996,0.0037634273215892255,0.003104959666227557,0.002653550696155493,0.002653550696155493,0.0032213428723887497
2013-07-19,-0.0007389752807646,-0.005726724526221856,-0.006314308124755705,-0.0052308498205649095,-0.005973339999938191,-0.005973339999938191,-0.00715840565777732
2013-07-22,0.0036829547844886338,0.004096201627065278,0.005147370692108218,0.004237040098456672,0.004265650393314786,0.004265650393314786,0.005120252033831598
2013-07-23,-0.0002735669485955167,-0.0031154279626681453,-0.003357416754699052,-0.0027778941862657957,-0.0032637332665164513,-0.0032637332665164513,-0.0038942849533351817
2013-07-24,-0.0052725014912827165,-0.004403170942863174,-0.006150217871025386,-0.0053574923626163815,-0.0048495912840042996,-0.0048495912840042996,-0.005503963678578968
2013-07-25,-0.004715455921802051,0.007252575738259402,0.0035454613754891473,0.003072329808574193,0.007952488779124986,0.007952488779124986,0.009065719672824253
2013-07-26,0.00047538338640951675,0.0009060360516815726,0.0011345017202997753,0.0009845271604558025,0.0009899777739012837,0.0009899777739012837,0.0011325450646019657
2013-07-29,-0.0009485976904784334,0.0009501301247763254,0.0007275192400994321,0.0006324460253718242,0.0010400820296172031,0.0010400820296172031,0.0011876626559704068
2013-07-30,-0.00024192926073968334,-0.0005138222727785992,-0.0010849337891504231,-0.0009471264741921327,-0.0005654767659420297,-0.0005654767659420297,-0.0006422778409732491
