observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,sleeve,selected_weight
3351,23.630246270754927,0.2724491720425988,0.20091299472062218,1.356055502639093,0.0010370407138509047,0.0,-0.341728447367716,0.5693822739480752,large_cap_rs_126d,0.38205773136597265
3351,-0.7482774143354002,-0.09853578768897164,0.15979410010014916,-0.6166422141193915,-0.00036033834236979357,0.0,-0.7584738788588075,0.06803939122649955,large_cap_bear_short_weak,0.22201175657225133
3351,6.176357305140142,0.15975221553299956,0.1607853311100112,0.9935745657276113,0.000639836656475462,0.0,-0.345342652678742,0.5541629364368845,ath_dip_recovery,0.2031342054987337
3351,14.895688446201923,0.2312264231461436,0.20325097493342945,1.1376399213921455,0.0009081667943763164,0.0,-0.36805192990529645,0.5669949268874963,large_cap_mom_12_1,0.1708396163874134
3351,2.69101120894281,0.1031895612878575,0.19748545532000764,0.5225172715663945,0.0004674890961685748,0.0,-0.36700275655306647,0.5329752312742465,ma200_wider_stop,0.016589775019792564
3351,0.08426111331235098,0.006102245440249954,0.12698024916530462,0.048056650387462756,5.6253198801377505e-05,0.0,-0.44637335621207586,0.4795583407937929,sector_defensive_rotation,0.0053669151558362336
