observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,strategy,avg_gross_exposure,avg_active_positions,avg_daily_turnover,folds
3350,1.0885754068596931,0.05696442508922028,0.40699278154910984,0.13996421477648902,0.000549492344341478,0.17911824550752922,-0.8222315540612827,0.5229850746268657,ath_dip_recovery,0.9997014925373134,10.364776119402984,0.17911824550752922,27
3350,-0.9276869365703886,-0.17929730834959423,0.40725902204600395,-0.4402537418295446,-0.00043775349944899543,0.13814871529796902,-0.9500005196099592,0.22597014925373135,exponential_reversion_short,0.46567164179104475,0.7838805970149254,0.13814871529796902,27
