observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,strategy,avg_gross_exposure,avg_active_positions,avg_daily_turnover,folds
3351,1.4269704530370593,0.06895002346531443,0.2119111923306919,0.3253722595157525,0.0003535135239323237,0.19028460676241063,-0.5260551992205031,0.5168606386153387,ma200_touch_baseline,0.9823933154282304,6.77797672336616,0.19028460676241063,27
3351,1.273036602129427,0.06369548120906221,0.2094131989544516,0.3041617315769876,0.0003324241408318229,0.18672342431864533,-0.3813164770068873,0.5111906893464637,ma200_touch_bounce_confirmed,0.9707549985079081,4.834974634437481,0.18672342431864533,27
3351,0.6909266377309444,0.040292120828239186,0.20876125842901394,0.19300573838004478,0.0002436468301162785,0.18531482264146712,-0.3612675541481881,0.5094001790510295,ma200_touch_rising_ma,0.9680692330647568,4.396001193673531,0.18531482264146712,27
3351,2.691011208942848,0.10318956128785839,0.1974854553200082,0.5225172715663976,0.00046748909616857904,0.12174335338185739,-0.3670027565530669,0.5329752312742465,ma200_touch_wider_stop,0.9898537749925396,6.502238137869293,0.12174335338185739,27
